n1,n2,coeff
-4,-4,-0.011959113810667965
-4,-3,0.018496084891913088
-4,-2,0.006945818683295253
-4,-1,-0.01974594334356658
-4,0,0.0015369217699082102
-4,1,-0.01629529594972123
-4,2,0.04390684550260332
-4,3,-0.024792838135192757
-4,4,0.0005205959571372709
-3,-4,-0.005347204494285537
-3,-3,0.10226661378672224
-3,-2,-0.19986537029743756
-3,-1,0.010248238338536348
-3,0,0.09549163547651462
-3,1,-0.5214998132322408
-3,2,0.2338271614778914
-3,3,0.008389387821424853
-3,4,-0.01822975130118119
-2,-4,0.03228250513097296
-2,-3,0.16879252715648754
-2,-2,-0.49314818973944113
-2,-1,0.08579835071621832
-2,0,0.23383412919330832
-2,1,-1.1206183831582486
-2,2,0.36173789911223353
-2,3,0.11900013425994976
-2,4,-0.04207440749150672
-1,-4,0.010926494688038479
-1,-3,-0.1433259048253441
-1,-2,0.28639480031362924
-1,-1,-0.027280202917194685
-1,0,-0.12414342769934192
-1,1,0.8558260166197305
-1,2,-0.3986864740885657
-1,3,0.013495786751287576
-1,4,0.01590578618367757
0,-4,-0.011780119086911428
0,-3,-0.1512368089759626
0,-2,0.3846304085306824
0,-1,-0.06889132600206924
0,0,-0.17368017463243304
0,1,0.9012037108505119
0,2,-0.33800916475152054
0,3,-0.05764363348915122
0,4,0.023727595590194408
1,-4,0.03087035844200245
1,-3,0.6826902156731623
1,-2,-1.5605671164736181
1,-1,-0.0036290589577727406
1,0,0.8672253930687823
1,1,-4.016833523483497
1,2,1.5843498109518162
1,3,0.21919321194501534
1,4,-0.16236501743261522
2,-4,-0.028254491892260362
2,-3,0.17075608506755177
2,-2,-0.26682993546912814
2,-1,-0.009722731491956208
2,0,0.1374952226300133
2,1,-0.7087828692758412
2,2,0.37741164206994393
2,3,-0.02841605485544442
2,4,-0.01948069735746292
3,-4,-0.02220857344422804
3,-3,-0.04478569179606047
3,-2,0.17780474305395202
3,-1,-0.034235109855266885
3,0,-0.08629220314643882
3,1,0.40291073610928335
3,2,-0.10284805426102417
3,3,-0.060909004834392995
3,4,0.017535315230257642
4,-4,-0.0013720706601783317
4,-3,-0.03777707116195383
4,-2,0.08776049053058428
4,-1,-0.02034012143171194
4,0,-0.032792345641631165
4,1,0.2214209823508179
4,2,-0.0902524935518373
4,3,-0.008709408308312641
4,4,0.0065597193231767634
