-1.503905980044759061e-01 -2.943810618060264672e-01 -3.749295442644760001e-01 -4.271461250243226981e-01 -4.525417543735913428e-01 -4.590937661754534438e-01 -4.172951774505640476e-01 -3.030713206202751420e-01 -2.134136410014932095e-01 -1.070928178576259077e-01 -9.750667612460352587e-03 9.384410686709462879e-02 2.250908425777251309e-01 4.493263758154442122e-01 7.460431764870835147e-01 1.026903683314203120e+00 1.176708774881273012e+00 1.124210857591209312e+00 7.725634213358141267e-01 2.318921149460778375e-01
-2.413103302808955464e-01 -4.900369404048896538e-01 -6.116550808004814765e-01 -7.031780318905842542e-01 -7.487009155055718290e-01 -7.612339810159147735e-01 -6.906537636180345441e-01 -5.118690423042524529e-01 -3.687215696973283330e-01 -1.954406241142887524e-01 -2.204740818704588323e-02 1.564847639732852291e-01 4.130517776463645263e-01 8.422352132092097987e-01 1.400291978726792008e+00 1.919754680394617274e+00 2.129799247728638267e+00 1.952190016112452131e+00 1.331170603929886731e+00 3.976761082313869933e-01
-3.439352460276342005e-01 -6.957551467889895314e-01 -8.817915368719515534e-01 -1.019564713655925603e+00 -1.081813742840955994e+00 -1.096586303226428694e+00 -1.013927989662004370e+00 -7.687251821397489415e-01 -5.518275424065868240e-01 -3.077954971865332068e-01 -4.460939095623476375e-02 2.239283104067252284e-01 6.345576289763587008e-01 1.304418847317129204e+00 2.178403258075031879e+00 2.974799206262113138e+00 3.285085045051987063e+00 2.962985367336436582e+00 2.005550682175146537e+00 5.970380940433333006e-01
-4.553997487206138950e-01 -9.539793813843797654e-01 -1.210789048853091687e+00 -1.380231669913293713e+00 -1.466374687552646439e+00 -1.492404596754797197e+00 -1.382923283056326724e+00 -1.046876035623791390e+00 -7.747052410641432907e-01 -4.389157327927241115e-01 -8.080642079780936404e-02 3.257305147732841299e-01 9.178393267762793295e-01 1.868736889375940846e+00 3.150101409440463129e+00 4.286260113473109534e+00 4.686025690078060357e+00 4.231786441242852526e+00 2.825773876751121794e+00 8.521355145319926550e-01
-5.897294691469644468e-01 -1.254946374871684478e+00 -1.581283269822864046e+00 -1.808475906831348290e+00 -1.916285912487196263e+00 -1.954891194339886118e+00 -1.776922006795786713e+00 -1.370429245326365564e+00 -1.032156808170650475e+00 -6.013951946188494935e-01 -1.079295889587866125e-01 4.248176314022462652e-01 1.220302170816189413e+00 2.496332444021600150e+00 4.230103850373904351e+00 5.744085004546152007e+00 6.312850946670412355e+00 5.710700335990392951e+00 3.815796540879389021e+00 1.167767246522117608e+00
-7.572204329751910379e-01 -1.635670170735152862e+00 -2.089043459728643359e+00 -2.381015028225792474e+00 -2.524872866621655998e+00 -2.553351102660245342e+00 -2.337960048921018608e+00 -1.790117088556799407e+00 -1.352422570965797988e+00 -7.900915855094762241e-01 -1.588645138798456535e-01 5.362282139486617139e-01 1.584949149813273284e+00 3.249997460568924357e+00 5.515749573645853054e+00 7.557223773114164267e+00 8.378728614978717459e+00 7.590291716609260497e+00 5.110176593306619885e+00 1.604711802696370704e+00
-9.534624755869772761e-01 -2.079413849996823327e+00 -2.635429605062960423e+00 -2.950174990827670207e+00 -3.088220315632632662e+00 -3.158578459467617616e+00 -2.837499110405913072e+00 -2.177813500831732529e+00 -1.652493595203497367e+00 -9.617796880364622991e-01 -2.061112511477152520e-01 6.513961392406334427e-01 1.949442361188032269e+00 4.006946451948347310e+00 6.825761683951709458e+00 9.402897979983018573e+00 1.049757932269297456e+01 9.576473545628932271e+00 6.513491247293310416e+00 2.076431287372040746e+00
-9.899689295094395991e-01 -2.095311014691222606e+00 -2.595035890994933148e+00 -2.866425555170723172e+00 -2.974211930088249467e+00 -2.997306835606226905e+00 -2.698766020483869266e+00 -2.102329019227962892e+00 -1.615070393200033649e+00 -9.592485798566833255e-01 -1.979007220105873655e-01 6.816170509018613100e-01 2.015306888339666092e+00 4.156010576940504464e+00 7.109718223255095282e+00 9.788372883174982775e+00 1.087064485099785749e+01 9.805985829652202668e+00 6.598543223725058304e+00 2.066298874339169700e+00
-7.657122662351925069e-01 -1.485880958688977627e+00 -1.782434140575477111e+00 -1.949024039235921268e+00 -2.052269184459978302e+00 -2.097501293486995433e+00 -1.941301664250462800e+00 -1.566226622202348207e+00 -1.252697269386233936e+00 -7.628222901530445910e-01 -1.378061981618500798e-01 6.184835119172923390e-01 1.816316545091472445e+00 3.751798438900296073e+00 6.400702665263401592e+00 8.699856024433488599e+00 9.295449956427082938e+00 7.883267031984682482e+00 4.856564224494557713e+00 1.337496745229345141e+00
6.156860735661231349e-02 1.459981747977773248e-01 1.042384734449122025e-01 4.309224352425406607e-02 -5.791461878012190562e-02 -1.832840691377126408e-01 -3.124960996522709866e-01 -3.951475658738456964e-01 -4.198998120997579075e-01 -3.109837730525887300e-01 -5.575459482142065826e-02 3.175405049520807488e-01 9.465659729801032540e-01 1.989030298586579981e+00 3.385072443542507692e+00 4.370342471224669012e+00 4.052643159568054543e+00 2.483939886828535393e+00 6.710033261451485709e-01 -8.862024492559522626e-02
