phi1,phi2,g11,g22,g12,g21
0,0,277.90526753341277,277.660077173851,-0.060434453714149905,-0.0568010580020803
0,1,277.9409235773145,285.3709877467531,-0.1032630956796903,-0.09634779247881944
0,2,277.8470092564956,362.39124033960184,-0.1441451106786323,-0.14229799559913428
0,3,277.9823724368969,399.3493324528896,-0.19311153428494524,-0.18945522455215827
0,4,277.98772605364593,426.0596642759483,-0.24692089553350854,-0.24058151358302227
0,5,277.9982063645505,462.11818649238757,-0.3110147338612425,-0.3202647279782589
0,6,277.817888034574,453.99757449776945,-0.3843222695589391,-0.36143862242596414
0,7,277.8268346721006,411.9730056963446,-0.38509508700396444,-0.38142814027802646
0,8,277.83918319258277,428.01329396942697,-0.3074118474771511,-0.3054851080837209
0,9,277.894120955005,374.0074221545353,-0.0458454212451026,-0.054949897731691316
0,10,278.10659060367874,262.80471019603385,0.27037903331339885,0.27842516631536124
0,11,278.01145336628707,237.26416270079395,0.5759450352344222,0.5843344893213036
0,12,278.06304785814086,358.26886975079856,0.9489693428817381,0.9571551628999813
0,13,278.0499741158029,608.7389754786176,1.28282035294928,1.284132331262563
0,14,277.9742561553379,841.5563966295389,1.2472409144054393,1.237333433768314
0,15,278.0351397564737,918.4085623443436,0.8541478962674953,0.8581113616185333
0,16,277.9875395762963,873.8127114391681,0.46363983987714846,0.4703275538400274
0,17,278.01993481748644,773.1780819492762,0.22917418854657007,0.23383798410578863
0,18,277.81631756428055,659.4516521834986,0.08238435022260661,0.09956782674509043
0,19,277.9693779263206,467.67129516164226,-0.0008894604958190355,-0.002779226055599814
1,0,285.35925121730753,277.5629997348472,-0.11923297324194339,-0.1237387847134404
1,1,285.36596112261014,285.26056763950567,-0.20539737711096798,-0.19208470482124515
1,2,285.4614850240428,362.43227013750203,-0.28383495866252123,-0.27342207318396594
1,3,285.41926217397287,399.3801272862761,-0.3654379357824294,-0.37484984278792216
1,4,285.4580796602017,426.06560899256925,-0.4912375690241868,-0.48736542925618553
1,5,285.43637231635296,462.015505882423,-0.6254508390413017,-0.6182773124144959
1,6,285.4839892384304,453.8906383127281,-0.7825414119753809,-0.763531250086895
1,7,285.40662940909124,411.94357997173626,-0.7562596905431944,-0.7595852785533561
1,8,285.4342231494709,427.9744396851736,-0.5912282150877837,-0.5768707973370107
1,9,285.5027222841504,374.02137318924287,-0.11973609269249548,-0.09817600825081872
1,10,285.4723783704694,262.7965637342712,0.47345643652334624,0.46949486202870055
1,11,285.421003335835,237.26454338062425,0.9640585747431486,0.9649372989091571
1,12,285.434904917451,358.2832429626227,1.5795258062245285,1.5683986728902175
1,13,285.3693667183274,608.7046598360986,2.108699576483829,2.126686269169426
1,14,285.4312859892789,841.6440037500711,2.055988744642403,2.0484119735062842
1,15,285.42079578004336,918.390781494928,1.4659053978669132,1.4570340877487051
1,16,285.37404839432764,873.903408427482,0.8193090583621767,0.8409888739321879
1,17,285.4829474151617,773.2244824534696,0.42105603584445894,0.4311654946638083
1,18,285.4467727826054,659.4322619868649,0.16841492994949223,0.1712304806883291
1,19,285.362923443634,467.7457627675906,-0.010744226583110743,-0.017080483634808522
2,0,361.84938360900793,277.4406214342606,-0.14933514064203812,-0.14854532857147287
2,1,361.8184389780377,285.35905847496144,-0.256913703289965,-0.2596213833247924
2,2,361.81954776152196,362.44502162739207,-0.3708388354490246,-0.3681437989700401
2,3,361.8500793637835,399.3475767336846,-0.5024930015663083,-0.4994239250703965
2,4,362.0127679404001,426.0656965833972,-0.6478276837185118,-0.6481524943347654
2,5,361.884510004027,462.06562263686635,-0.8403457697187773,-0.8371458343434579
2,6,361.83478423032847,453.9192640537916,-1.014493299345743,-1.0200299691669692
2,7,361.8404923591794,412.02713196505863,-0.9727841624722808,-0.9854355256450982
2,8,361.9848901043091,427.94401898107725,-0.7442233260759656,-0.7345690918285863
2,9,361.96026008432324,374.0043082672905,-0.14678544914237773,-0.1354748297023776
2,10,361.90877133742543,262.79595692739576,0.557799450799134,0.5640410321929686
2,11,361.91713149552527,237.2708944176114,1.1189724604065385,1.130297828852454
2,12,361.85760183036206,358.21849186240087,1.8556994591584126,1.853980118606507
2,13,361.9932412736017,608.7024788171345,2.519548928170036,2.502941194877909
2,14,361.90009447946704,841.5158661335757,2.504456441877028,2.4851520796823503
2,15,361.9340654272933,918.5098031770173,1.7812337471104402,1.7620119538637014
2,16,362.01912225152745,873.8536481596437,1.059756864069037,1.0548153188790659
2,17,361.9892194703079,773.2069485290285,0.5431578786440044,0.5595819829281107
2,18,361.90130563554567,659.5038843350219,0.23867539011040473,0.20730505173427155
2,19,361.87808402898827,467.79024955018156,-0.010316038172297565,-0.00873781977022523
3,0,399.35085156713734,277.4734480055402,-0.17957819028673871,-0.170569419797729
3,1,399.3292401433966,285.3283407665992,-0.3012417055926942,-0.30328391568981095
3,2,399.3417500750852,362.43594524945473,-0.4219758405436995,-0.44055873346533836
