n1,n2,coeff
-10,-10,0.0003276428744195352
-10,-9,-0.00039318657315619466
-10,-8,0.00023238252678456576
-10,-7,0.00010211930528057014
-10,-6,-7.440334988675387e-05
-10,-5,0.00023527849485037783
-10,-4,0.0006341445941011663
-10,-3,1.5227332870685978e-05
-10,-2,-0.00038238089994709496
-10,-1,8.201737455096001e-05
-10,0,-0.000464849104670768
-10,1,0.0009403825873265176
-10,2,-0.00036774662493928013
-10,3,0.0002471141542811874
-10,4,0.00042533034317456686
-10,5,-0.0009033696123067635
-10,6,-0.0004999715159968606
-10,7,0.00032232701602187227
-10,8,0.00011794491441584152
-10,9,-0.00044695105696891966
-9,-10,0.0006424500772678914
-9,-9,-0.0006710072188724558
-9,-8,-0.000306118738837879
-9,-7,0.0009439921929884654
-9,-6,0.00045595125474823993
-9,-5,3.020743970903487e-05
-9,-4,0.0008199845262437752
-9,-3,-0.001723902878464803
-9,-2,0.001964513699341211
-9,-1,-0.00028690634503043794
-9,0,-0.0012602141320414927
-9,1,0.00340054175588203
-9,2,-0.002632624992367023
-9,3,-0.0009456139289888041
-9,4,0.0007407028710600989
-9,5,0.0002175682785711378
-9,6,0.00028639183690274447
-9,7,0.00014529607966994466
-9,8,-0.00022426548986550913
-9,9,-5.642504902086371e-05
-8,-10,0.0004562115050868749
-8,-9,-0.00012685031669063148
-8,-8,-0.0008086277698801371
-8,-7,0.00029775120277798013
-8,-6,0.000647154622181597
-8,-5,1.5907351401375692e-05
-8,-4,-0.0011578508944190742
-8,-3,-0.0020372242495862174
-8,-2,0.0030237759077726043
-8,-1,-0.000998225249570674
-8,0,-0.0003962807913656026
-8,1,0.003089049824173841
-8,2,-0.001542081845490184
-8,3,-0.0015570360734389567
-8,4,9.541215456160265e-05
-8,5,0.00174002709657972
-8,6,0.00030176594832806745
-8,7,-0.000491054031184575
-8,8,0.00015700007208885617
-8,9,-0.00029600233093443065
-7,-10,0.0008537356691729333
-7,-9,0.00021961189633690412
-7,-8,-0.0010113004401976803
-7,-7,-0.0010036746620671565
-7,-6,-5.869856978207091e-05
-7,-5,0.00022776828897212836
-7,-4,-0.0001716301995763855
-7,-3,0.00040056668306281365
-7,-2,-0.0005532661369733614
-7,-1,0.00047869924374810104
-7,0,0.00019374706803432137
-7,1,-0.0036944481991469974
-7,2,0.0022794938961143833
-7,3,0.0004853042352722641
-7,4,-0.0006670029062612054
-7,5,1.8426198581600958e-05
-7,6,0.00044670997217547873
-7,7,-0.0010773654655350903
-7,8,0.0001291343106719959
-7,9,0.0011297866306114808
-6,-10,-0.0003345563067252551
-6,-9,0.0010843526440243469
-6,-8,0.0009252044516124777
-6,-7,-0.0009193395479538265
-6,-6,-0.0006381463064933508
-6,-5,-0.00010240896299131543
-6,-4,-0.0013595122906575063
-6,-3,-0.001421931715887323
-6,-2,0.011345257407511316
-6,-1,-0.006283593969046119
-6,0,-0.0035697679632745644
-6,1,0.017559489285683877
-6,2,-0.002850418133926889
-6,3,-0.00307428569368459
-6,4,-0.0009051112786174013
-6,5,0.0003913760089258658
-6,6,-0.0003045859028723972
-6,7,-1.4538319453820507e-05
-6,8,0.0009425079046116428
-6,9,-0.0009506452000330932
