-2.833744648161511115e-02 -8.308963035438253833e-03 -6.116261522484536112e-03 1.579289683594676044e-02 4.111545036564973749e-02 5.150291148339709163e-02 5.939487452458905997e-02 6.114676282269782687e-02 6.548677993952231602e-02 5.251174277530416129e-02 3.819233608558800230e-02 1.358487889377350995e-02 -2.199499045723036714e-02 -6.126559409201576267e-02 -1.380751065440923020e-01 -2.091029346604770522e-01 -2.493293338342503773e-01 -2.014893522353487232e-01 -1.166869448726023661e-01 -5.625201133167886947e-02
-2.456537581288176578e-02 -1.732181500183588990e-02 -1.081701170900168166e-02 4.734864638046579199e-03 2.339061771399077866e-02 2.040886872908716926e-02 2.564548837754072191e-02 2.198335732935125311e-02 2.927020193868420592e-02 1.085872811919801756e-02 2.352153492031841542e-02 8.466190492739059797e-03 -1.017115833938582632e-02 -2.763003163866361786e-02 -6.899194956695209324e-02 -1.272619230629261078e-01 -1.710728848263149693e-01 -1.535902037514154939e-01 -9.022859745243827501e-02 -4.087398639934227557e-02
-8.957297203152912377e-03 -1.055307698630671663e-02 -1.884224525215600493e-02 -1.104117518635618772e-02 -1.444814982468726160e-02 -3.665820526264754187e-02 -4.626870432283972795e-02 -5.651131052104270414e-02 -4.563702168606591919e-02 -4.364739912072772982e-02 -1.925187539027389816e-02 2.307042352212382720e-04 1.278666106792325508e-02 3.446428572890258835e-02 5.314954258129007264e-02 4.315429010652749309e-02 1.289664617745222772e-02 -1.102228797954208674e-02 -1.108101506018490008e-02 -5.046008863586127352e-03
2.458488245487996590e-02 1.684302890790312715e-02 -3.654249657085788597e-03 -3.748899950777186130e-02 -6.733738845525408245e-02 -1.084457517576465913e-01 -1.471451376962147339e-01 -1.606385620853596763e-01 -1.571920017536697356e-01 -1.328674499602754966e-01 -8.534804553184900666e-02 -2.090435860674469404e-02 4.096813162885893506e-02 1.222712776075546154e-01 2.200768129684728402e-01 2.649462800997348100e-01 2.757488797698851579e-01 1.935186259726115188e-01 1.016714699843621061e-01 5.342976066336091456e-02
4.667642904547448374e-02 4.269251222765362702e-02 3.997906762200817941e-03 -7.467395674513027659e-02 -1.175652973672511870e-01 -1.726956195303529507e-01 -2.430639917363288105e-01 -2.682544661451854440e-01 -2.674262975226248118e-01 -2.257541583112537831e-01 -1.407711809801402147e-01 -3.897439024321380091e-02 6.522764058665571352e-02 2.066385018279100760e-01 3.860942690720646775e-01 4.971978394623910447e-01 5.291679378810846268e-01 3.875912895938476432e-01 2.125283273129140449e-01 1.023889456286858624e-01
8.721149155450824697e-02 7.573484933976334932e-02 -1.097301013524189586e-02 -8.720863126700210965e-02 -1.762018743888295602e-01 -2.392794349049773839e-01 -3.239202831246343339e-01 -3.620599105440693855e-01 -3.767914431605769998e-01 -3.198700313386559912e-01 -2.078898833307515903e-01 -6.542653186874722304e-02 8.476265951522900244e-02 2.858680404533168184e-01 5.363452864974468381e-01 7.306737014631956573e-01 7.586939032602109112e-01 5.550168964720187947e-01 3.222601229948525714e-01 1.361544226985327288e-01
1.168659851347222389e-01 9.951092658646895628e-02 4.618758593866007303e-03 -1.136122311057618933e-01 -2.335568715935046058e-01 -3.337518008790438251e-01 -4.220556547422227855e-01 -4.763958756858702182e-01 -4.953172161262079376e-01 -4.345023511502890678e-01 -2.834914037950527765e-01 -9.456645101169892931e-02 1.019901730126261674e-01 3.636076772937636981e-01 6.963467082404385389e-01 9.700393760587007197e-01 1.036044020556404766e+00 7.816637788537038611e-01 4.508642489717163970e-01 2.069843044220548434e-01
1.829619024814821138e-01 1.337418117580295995e-01 3.317288485536200315e-02 -1.209420530013587819e-01 -2.613816333887507559e-01 -3.950774687400492313e-01 -5.175051499968755797e-01 -5.872725853341688174e-01 -6.250448141689279868e-01 -5.316824673941442647e-01 -3.608618047698110010e-01 -1.298001616121428059e-01 1.169447044636239830e-01 4.400326910167176586e-01 8.609592394481669908e-01 1.239510997761169131e+00 1.352351661576828512e+00 1.061563559059023554e+00 6.108433891581298569e-01 2.807645210569051919e-01
2.569175923179971011e-01 1.874410024702699296e-01 5.426101072327491059e-02 -1.390195502994542032e-01 -3.309258271488675351e-01 -5.061732951948761938e-01 -6.498953236048931048e-01 -7.353064677448882813e-01 -7.897975297291108809e-01 -6.799317286150058370e-01 -4.587152830715950924e-01 -1.729327885213461646e-01 1.353638514007124982e-01 5.275356052866388978e-01 1.085025560512390852e+00 1.604896054955181617e+00 1.770396676900868993e+00 1.411331743397518101e+00 8.210644580771974121e-01 3.789131699027982192e-01
2.828623705434830105e-01 2.114715892714439938e-01 7.327756890261208356e-02 -1.431982087109373580e-01 -3.522036300350970262e-01 -5.144358005120694965e-01 -6.473895022131417321e-01 -7.506704645072398430e-01 -7.915834079130126266e-01 -6.885909394554858842e-01 -4.714023405974339664e-01 -1.775789523211877274e-01 1.320339162271460531e-01 5.341669401493654989e-01 1.107182710314789542e+00 1.671690702830434416e+00 1.884965670286488093e+00 1.534762139687330107e+00 8.877435262944826100e-01 4.227527261140814341e-01
2.125701857772842041e-01 1.676154077938108999e-01 5.598677534460411859e-02 -9.563949641747732100e-02 -2.349639933244696555e-01 -3.629411979227304963e-01 -4.647902459757669025e-01 -5.149025705180825252e-01 -5.457208342929971145e-01 -4.764130121136293528e-01 -3.234369524896130721e-01 -1.249189992181371917e-01 8.464532612238116760e-02 3.579796549748117118e-01 7.756786987923338650e-01 1.207281513987692678e+00 1.377959454673921780e+00 1.145203575693634068e+00 6.621189864686628512e-01 3.225289319782738140e-01
7.323597611940489693e-02 5.822244974067784795e-02 3.556771349750145750e-02 5.560923764365345058e-03 -2.398020048903871937e-02 -5.200202782149307423e-02 -5.228862910198484731e-02 -7.184073622951110683e-02 -8.456243745058986128e-02 -8.477688226082021050e-02 -6.288467742540539140e-02 -3.027065953652691155e-02 6.208868801013633226e-03 5.963074383888502389e-02 1.723977670368680992e-01 3.268453668585635796e-01 4.005848149868831976e-01 3.600696776171738445e-01 1.979098613782497851e-01 1.001201335707804785e-01
