phi1,phi2,g11,g22,g12,g21
0,0,277.8908587322988,277.90289730089995,-0.005937823086008082,-0.0061987856025015765
0,1,277.9089320423469,285.2015135242553,0.005081376158211828,0.0031841441179901145
0,2,277.9475998753402,362.15134711686295,0.01770221662022033,0.019528682004857443
0,3,277.90185533563,398.96240068733914,0.04057986458426795,0.031550683015389866
0,4,277.9469200886274,425.8864934118438,0.07564366497061716,0.062088854943713405
0,5,277.81830841366127,462.15858361224423,0.09390105719854834,0.10408356350498313
0,6,277.96896256539935,454.1412624072363,0.17281274266444224,0.1698904441482816
0,7,277.9885150582912,411.9898955720424,0.2320123057357375,0.21894515873454165
0,8,277.9595612659704,427.90422376538294,0.2769002092258886,0.27087815193120707
0,9,277.97110015205914,374.10182817730845,0.23445456532244305,0.22339700162752357
0,10,277.8767561969102,262.7314399883421,0.09178724239246636,0.0963130703184181
0,11,277.85201243873047,237.241014876388,-0.031092472106596422,-0.025351411885270337
0,12,277.8443058252756,358.2267943412169,-0.12562594641590655,-0.11418643514437221
0,13,277.89640774223926,608.7795131284469,-0.09228484847984107,-0.10439515929428415
0,14,277.94337853098864,841.5341636426627,-0.010904936875919667,-0.011172306680423058
0,15,277.97993678357363,918.4819878539623,0.018685092467137857,0.009821513961251128
0,16,277.79879824345403,873.7474907735063,-0.002320323626514497,0.0013497094857376957
0,17,277.6757636620151,773.0617637548693,-0.020743634968018926,-0.001884338995017538
0,18,277.98860757676596,659.4433046110502,0.005038409044498599,0.004348032264798868
0,19,277.90744062686923,467.9912074315422,-0.002713333317134086,0.004688727147868258
1,0,285.33108906734407,277.9124774342545,4.664516831952512e-06,-0.0154630034950107
1,1,285.34406408739795,285.1915145429498,-0.034502774326585765,-0.041430264182930075
1,2,285.30833360907883,362.15600656347317,-0.06677713161496344,-0.05890164279117115
1,3,285.3066538081774,398.9767902428445,-0.10133361253120406,-0.09633057532555579
1,4,285.25290899327314,426.0073003262274,-0.11827828988187328,-0.11603844428558029
1,5,285.306367293002,462.17596047646776,-0.14310034481312225,-0.14033026178762942
1,6,285.206453734517,454.1250965111184,-0.15393567891935273,-0.17448893434990478
1,7,285.3258952041149,411.99736107783554,-0.1601139272933168,-0.1782572863608899
1,8,285.27894924936686,427.8444993013896,-0.2021483195930209,-0.19386732559348802
1,9,285.2081746054127,374.0959337437873,-0.18736689475031246,-0.18604869315481498
1,10,285.2888451277806,262.7190027594527,-0.06007116156949596,-0.05394675608747733
1,11,285.27151935532913,237.26020719530035,0.2019728941027174,0.20855675482850997
1,12,285.31149557930036,358.30360066282253,0.5893271874616791,0.5969874326871302
1,13,285.27943955919693,608.7517245813219,1.0209724669997464,1.0171664376432248
1,14,285.26859121226073,841.5826471625373,1.1985188878991258,1.1886425234207487
1,15,285.3183703978082,918.4056259711297,0.9557197001884833,0.9382388693127731
1,16,285.2885855792957,873.6650647545134,0.5909635199263189,0.5827735735513637
1,17,285.3351430506082,773.0755566766645,0.30617340037331237,0.2968080259814846
1,18,285.25047225443154,659.4382602470355,0.12032725017311875,0.10245685345391858
1,19,285.29966002529295,468.01865016036413,0.025701456028227175,0.035666758079479464
2,0,362.228546524803,277.82152635074027,-0.018022271016815798,-0.03727384268419619
2,1,362.20815877070294,285.15771525569033,-0.09046298220269584,-0.06872457964562831
2,2,362.2022146166289,362.15443391948463,-0.14888109358561435,-0.13259546994854365
2,3,362.01554338975086,398.99071326768274,-0.2107795783349397,-0.2283610891045086
2,4,362.0164541707991,425.9250878777086,-0.3227245920538346,-0.29713024208682604
2,5,362.037793207841,462.1686670103803,-0.4256175761148549,-0.4278200682026674
2,6,362.12718992531734,454.073603739099,-0.541189961531831,-0.5042047807263321
2,7,362.1778272832355,411.99397674904117,-0.5837656240464668,-0.5892787081584923
2,8,362.2129556479483,427.87131788334494,-0.6635394483270655,-0.6622409055795397
2,9,362.16829679524636,374.0933247908417,-0.5789339168664209,-0.5795470499360266
2,10,362.0629909245248,262.74425101673194,-0.18626233460902067,-0.18716768495533695
2,11,361.8978316843798,237.24412907415825,0.4242723672336659,0.4268666199768302
2,12,362.1415496098749,358.24590245218764,1.2188255189812998,1.2259918212850087
2,13,362.1453296113506,608.8146761308074,2.0373434475164784,2.037385271435266
2,14,362.07975856542663,841.6419723214274,2.2790741588880983,2.311260195754817
2,15,362.16042947767784,918.4872887872028,1.8111647527619235,1.8234174491974617
2,16,362.16714565331114,873.7426453002821,1.141691405140028,1.1346953230143388
2,17,362.1495924520987,773.0882828796654,0.5914904828450703,0.592094874024716
2,18,362.2762172406255,659.4390660589501,0.2369519044619143,0.2322598462711332
2,19,362.1720259383574,467.99204838339466,0.0453865688928924,0.06482573359855795
3,0,399.6443523162446,277.9085997616221,-0.035780313358632784,-0.03823262611063713
3,1,399.6231276133799,285.1513859532439,-0.10087420102148009,-0.10493085360222397
3,2,399.65049675611755,362.1477265994368,-0.2323970957866614,-0.2100969122281836
3,3,399.63544716251874,398.9781913803595,-0.3557051645051889,-0.34474205735159236
3,4,399.6793098332075,425.9224242520827,-0.5205669000270218,-0.5215369908445932
3,5,399.60649465457755,462.1376076345458,-0.7055801513031318,-0.6866182246828577
3,6,399.61599813227514,454.06241023304227,-0.8715109568623387,-0.8749646897300716
3,7,399.6093165485438,411.9941020545054,-1.027313926487008,-1.0235937371649675
3,8,399.53755291764435,427.8863460679645,-1.1339905146042488,-1.1605915168295986
3,9,399.6130709267747,374.099208244632,-0.9503214342043879,-0.9482167451105569
