phi1,phi2,g11,g22,g12,g21
0,0,278.16964942360903,278.3684230145374,-1.7849428813962702,-1.7927900614718875
0,1,278.16318312211996,285.5529636944817,-2.3162194345540486,-2.311088518496888
0,2,278.14750794112626,362.5443571902353,-2.17738747477426,-2.1848149441311278
0,3,278.1450288593979,399.2025027310898,-1.8569495586546472,-1.8621146041587922
0,4,278.19413440156086,426.0903246736824,-1.6253798063201765,-1.616141306391732
0,5,278.16038882753054,462.209305287609,-1.4851285351212031,-1.4684316962789534
0,6,278.14502724639755,454.1351318158338,-1.1249752014674967,-1.1329611777006605
0,7,278.1457270135926,412.07678080131853,-0.5279764054655227,-0.5431230904582885
0,8,278.1389974455686,427.9228969421388,0.021583140831324194,0.027041119098558775
0,9,278.1005458455787,374.03966954979666,0.5385700975329158,0.5301250168517674
0,10,278.2404103029965,262.7214353123915,0.8390975604880689,0.8609397201872548
0,11,278.2295347999567,237.27591007379021,1.073408346323477,1.079024837980658
0,12,278.2146994003527,358.2951384229858,1.6621455876594429,1.6628741908085192
0,13,278.30497659396315,608.7669457458038,2.7081662449129524,2.7048957182025384
0,14,278.32680606193867,841.8297116330958,3.539433618413973,3.5357917735908972
0,15,278.2839261679293,918.6121282887112,3.3098074723199615,3.3130097555429474
0,16,278.3953919486244,874.0323972866385,2.424350962160885,2.4010651061834984
0,17,278.37881422135086,773.1519316235174,2.0730387590281305,2.0810503854013533
0,18,278.26676459888296,659.4847290520042,1.6646142125664407,1.673622760308062
0,19,278.288573701698,467.823864517458,-0.05713482700504195,-0.06760375539505294
1,0,285.2921665675157,278.30075428608103,-2.2563441662405217,-2.2563859611229033
1,1,285.2176721982327,285.5728406995547,-2.915467573348308,-2.9296419603441293
1,2,285.2876070632597,362.54209530498935,-2.782501889220449,-2.7728932374062976
1,3,285.2167286407135,399.1888095707225,-2.3670696746909243,-2.3870419061000603
1,4,285.1386582616379,426.08740696629997,-2.1012102752888198,-2.101610479738966
1,5,285.175733337015,462.11135610337107,-1.9357570131256034,-1.9302171666995107
1,6,285.18873340243897,454.1520518339926,-1.5019212325209348,-1.5003971826921982
1,7,285.1742159710608,412.077649730098,-0.7308544007284239,-0.7304179844786584
1,8,285.17111936714093,427.9240094820401,0.042021623744401854,0.039559369632883236
1,9,285.24592643055183,374.03900425578337,0.7621310575079734,0.7555245805388344
1,10,285.2192749062405,262.6933261071442,1.237319562014649,1.2267926064855137
1,11,285.2858075775357,237.2467621082014,1.576891455927889,1.5798874090424624
1,12,285.31073893226926,358.2763465695215,2.4656466720352377,2.467925760341491
1,13,285.3645907782816,608.631202859196,4.027584517545118,4.031201936577419
1,14,285.40848780026175,841.8177625031769,5.2439186890166685,5.254858699143745
1,15,285.4891569211343,918.6256855949274,4.795952038602572,4.761334720423053
1,16,285.50429284308893,873.9272389193239,3.2924010115551563,3.3050518683905534
1,17,285.4925968556831,773.0982533060157,2.64047728261649,2.627452301780721
1,18,285.3933559672068,659.5313618744844,2.0036800998324815,1.9943000702885143
1,19,285.28359624413866,467.81177445610444,-0.13123138168169832,-0.145436767372857
2,0,362.2588049835085,278.35445151270125,-2.4478181630829545,-2.4630889147438344
2,1,362.2428657513378,285.5830595426824,-3.2206688848729703,-3.2249204373309226
2,2,362.23511387781633,362.5815764580527,-3.103077415370813,-3.107865408032081
2,3,362.221261432409,399.25636849429003,-2.66924227590212,-2.71104572768841
2,4,362.188726905164,426.04783073747944,-2.404556542862895,-2.4054191947827133
2,5,362.33602403756123,462.17230698879945,-2.245279898705583,-2.257371655765885
2,6,362.0560903165166,454.1384890923188,-1.770049544517197,-1.7701799249494328
2,7,362.22104549280124,412.0678010291546,-0.8756845108267218,-0.8840290876945298
2,8,362.2020821467897,427.9219707508901,0.033236190013608606,0.034241576050257225
2,9,362.1874374541599,374.03805385933583,0.9295294126209283,0.9335272505989266
2,10,362.25076051155906,262.67257928988226,1.5602027407974997,1.5542050452466316
2,11,362.31373605966223,237.29159312450986,2.0348583456786433,2.0459004318184273
2,12,362.2594423081948,358.3064558988379,3.2079099887281353,3.209607361995347
2,13,362.3777680760548,608.7921363095771,5.247525887226722,5.235061770554511
2,14,362.60170420362266,841.8725630121926,6.737654947913125,6.742548653249764
2,15,362.6060622300222,918.6715958262529,6.03615905853859,6.044693969561149
2,16,362.49932393651517,873.9537907228928,4.0249299069505104,4.008151533453088
2,17,362.55473355114293,773.139364075539,2.999553960008706,2.9904420095480697
2,18,362.4671316946524,659.4426700441877,2.1563999504777107,2.1429002155507577
2,19,362.3685099893728,467.8136374386099,-0.17595822457022772,-0.17833899821335
3,0,399.48204076492954,278.2815795644867,-2.091955186550124,-2.0876703915479706
3,1,399.48682603757226,285.5576353583959,-2.8106686722425964,-2.809541142127979
3,2,399.4947484015924,362.5339035916301,-2.791967809854558,-2.790198309671981
3,3,399.4796386169757,399.23941023273846,-2.4917934297449396,-2.510065342682017
3,4,399.4522119169943,426.1234900346986,-2.2826081800307336,-2.2932561409467205
3,5,399.61273424350765,462.188367860538,-2.1920006197116173,-2.1728327574071686
3,6,399.47441427317386,454.1573005484904,-1.8134326505108378,-1.8137340403278523
3,7,399.46114556888614,412.03487660047904,-0.9278312044377216,-0.9358835175635373
3,8,399.3281963558693,427.9187495278971,0.03482408300763249,0.06048869154327161
3,9,399.4762811537047,374.0425737573244,1.0569591827581797,1.0565725185799484
3,10,399.5451573728888,262.8553452110117,1.8164974109554681,1.8047630027474149
3,11,399.6193638110635,237.30299279407478,2.395397037263066,2.4048612554342133
3,12,399.6392347268841,358.3078166432476,3.824042765622862,3.8288686349348766
3,13,399.7011521862268,608.855154901551,6.198614532195571,6.207714251370271
3,14,399.75795463941324,841.9269547627358,7.889534065752572,7.873822947757613
3,15,399.7611780395828,918.7502571500893,6.864305580009309,6.836938957301904
3,16,399.59917685082314,873.9635981074742,4.3269230846759825,4.313399160552476
3,17,399.68473721355286,773.2154963421264,2.821627530865955,2.808656464275689
3,18,399.4662488351255,659.5738197608282,1.6929363969465898,1.7007302800791282
3,19,399.4779535029521,467.8104154661857,-0.28240063324206094,-0.2778185378625915
4,0,426.0417676688561,278.4222218012302,-1.41582243348626,-1.3829227204409147
4,1,426.00191622851435,285.5278621413454,-1.9657046974264696,-1.9454141088473935
4,2,426.01185265091794,362.56306009530715,-2.1131094756395536,-2.0790646055400335
4,3,426.0422594311403,399.249284138823,-2.0280637686729164,-2.0278380355095202
4,4,426.01056346872167,426.1143010699793,-1.9732182863519114,-1.9490333173603605
4,5,426.29702710636616,462.2235027936583,-1.9874404369177183,-1.997328749078305
4,6,426.0942997201089,454.11014580634804,-1.7249990741205254,-1.734370068107916
4,7,426.15904082011053,412.04462314609964,-0.8863172016532944,-0.922072129683128
4,8,426.1575458702786,427.9327709695067,0.08521045756690335,0.07322004045394859
4,9,426.18271859621797,374.05038768075883,1.2081502574081366,1.2042193936229908
4,10,426.212616592178,262.89563183977145,2.0895395470571154,2.0812756149536713
4,11,426.3271483508674,237.30810611317617,2.801443148178136,2.8006943965124487
4,12,426.395976424738,358.36173694577343,4.466397550328019,4.467588051771844
4,13,426.3985806591041,608.9389244411158,7.22810919595499,7.262921644317809
4,14,426.47463085789724,842.0904400964948,9.076933854924508,9.076849760130177
4,15,426.54007417051423,918.8091505462761,7.666882405068532,7.671160774316173
4,16,426.36522607512654,874.0617941239676,4.524241938534787,4.5208520412913344
4,17,426.2771558190996,773.1491926928336,2.440994067912711,2.3998961389246873
4,18,426.01304206209426,659.4764242378097,0.9678861614050718,0.9856236554549027
4,19,426.06887689400236,467.8274865787736,-0.4281804301621251,-0.43956660263418446
5,0,462.10502683917343,278.24854230306033,-0.4827918071971919,-0.49328642592039396
5,1,462.1428463873728,285.673086203692,-0.8250812833142571,-0.834922125602484
5,2,462.1831396033386,362.65290012086945,-1.1754175969854423,-1.1549618354617428
5,3,462.17067581576225,399.3193864256189,-1.398594637419387,-1.3300605065745341
5,4,462.1416834307401,426.1935201518976,-1.476424037161602,-1.4738079080144924
5,5,462.135062788671,462.2242781855561,-1.6360647676688116,-1.6885994599722163
5,6,461.9858611670843,454.1069813843732,-1.5638045275540362,-1.5550457074320614
5,7,462.0890881986827,412.0126579023804,-0.846963127992389,-0.8652719353827152
5,8,462.0716403184512,427.9323561093983,0.20352060641684688,0.20337975008345135
5,9,461.8869546148583,374.07252521814956,1.4808533952327623,1.4652411987676384
5,10,462.2323797087107,262.87491023743536,2.516878426186774,2.50909104478939
5,11,462.2674898075391,237.33986940199728,3.3807829362167876,3.384630789308766
5,12,462.3450286348757,358.3988593555006,5.400817169534322,5.4054123217178445
5,13,462.5258193123732,609.0404962371086,8.641458516399537,8.648363732432896
5,14,462.73679886230076,842.1339190911991,10.604081386088739,10.62276480898842
5,15,462.60310566805555,918.831470937362,8.54169100190982,8.535062994454119
5,16,462.40776635086627,873.9681813666926,4.711282209483594,4.7516241115699325
5,17,462.0530524577005,773.1517418863026,2.1679518895222487,2.161274707953547
5,18,462.17917720861857,659.5173567158383,0.40552335080042407,0.4336762618936447
5,19,462.16863210061615,467.72967584434116,-0.38860290683596604,-0.3922122787448297
6,0,454.20074872732994,278.3619814031295,1.0770670571774486,1.0871367335689839
6,1,454.17483090857905,285.7306507140092,1.0580274267635492,1.064717757539804
6,2,454.1704860520936,362.5649366300134,0.5311552040431621,0.5173580218784122
6,3,454.19625111199207,399.3638032438039,-0.027555592639348547,-0.02466639659698524
6,4,454.20336828759184,426.1084494749565,-0.4077500516572206,-0.3871462183795821
6,5,454.1937212099724,462.1881094806912,-0.7267502293665772,-0.7326933158672676
6,6,454.2122345749951,454.09455094794777,-0.9339856135693957,-0.9184301444398183
6,7,454.1507886452393,411.96757509511457,-0.5705721245023805,-0.5541440087430499
6,8,454.0370844593842,427.9417972919254,0.26123083992240675,0.24956499907110355
6,9,454.0559755113424,374.1043420680904,1.478530453627585,1.477892266843738
6,10,454.27355927205326,262.9466769348111,2.528563685455125,2.532573296110587
6,11,454.223065513862,237.3797631467778,3.4383512537707555,3.450077474089139
6,12,454.4875560745133,358.46583494795505,5.480884261762806,5.482518161150984
6,13,454.4917068568366,609.0938240631367,8.618079870694165,8.595526187191009
6,14,454.4556240630654,842.1149563973695,10.215131905384782,10.206970368438297
6,15,454.35360141002855,918.7299041798531,8.310156669106455,8.27036765076994
6,16,454.1305116828152,874.0448557134872,5.4740069495276735,5.466992932828256
6,17,454.2291874150052,773.2456229656916,3.0714030263328853,3.1167933650398005
6,18,454.2297418028586,659.4869876239642,0.8452977317110499,0.8519775430142513
