n1,n2,coeff
-10,-10,4.8296367669238316e-05
-10,-9,0.00033744480359198663
-10,-8,0.0005906571827987732
-10,-7,-0.0011874538291737453
-10,-6,-0.0006967275844915057
-10,-5,0.0005432997326033546
-10,-4,-0.0002772774704242001
-10,-3,-0.0004538478564096596
-10,-2,4.905047895325414e-05
-10,-1,-0.0007261309061073345
-10,0,0.0027057764090311198
-10,1,-0.0034523631223115675
-10,2,-0.0011207632855871473
-10,3,-1.7876413207273888e-05
-10,4,-9.616612279819652e-05
-10,5,-0.0011368414009528354
-10,6,0.0003630701306324835
-10,7,0.0012589135088882627
-10,8,0.0007596368601738441
-10,9,1.682102488271868e-05
-9,-10,-0.0004167818621065111
-9,-9,0.0007676247161077381
-9,-8,0.0006906599599000224
-9,-7,0.0012078948951406035
-9,-6,0.000505887178569604
-9,-5,-0.0025779198429421754
-9,-4,-0.0033518906441456875
-9,-3,0.0007378595649536218
-9,-2,0.00017396250909830748
-9,-1,0.001740995646409328
-9,0,-0.0024110368146892636
-9,1,0.0034654127848960333
-9,2,-0.0020250851087784956
-9,3,-0.0027203901618473633
-9,4,-9.962908092256976e-05
-9,5,0.002275805115146858
-9,6,0.0008365715114366009
-9,7,-0.0025530269420862926
-9,8,-0.0012592092126310554
-9,9,0.0003081969378357412
-8,-10,0.00031308699651182506
-8,-9,0.00044542553315561346
-8,-8,-0.0012575169634886664
-8,-7,-0.0017091219593793386
-8,-6,0.0019424820684938776
-8,-5,0.003709246966259547
-8,-4,-0.000803191736372583
-8,-3,-0.006804204530413376
-8,-2,0.003069632270252327
-8,-1,0.0014828965866872385
-8,0,-0.001973113244100385
-8,1,0.003967370674950848
-8,2,-0.009649061742566606
-8,3,-0.0026948376858505468
-8,4,0.004809246258156674
-8,5,0.0014535056654094818
-8,6,-0.0010577646767297973
-8,7,8.23463194377795e-06
-8,8,0.0005613746579603625
-8,9,-0.00025042717598470875
-7,-10,-0.00018221045620770655
-7,-9,-3.964950994817267e-05
-7,-8,0.001744048884693789
-7,-7,0.0011489843549229448
-7,-6,-0.0051693292641184505
-7,-5,-0.0027184604763092974
-7,-4,0.009412171773809451
-7,-3,0.003491274150932015
-7,-2,-0.02237742090761368
-7,-1,-0.00219378255076472
-7,0,0.006865155622213257
-7,1,-0.04111720039029889
-7,2,0.005134248818936592
-7,3,0.011761697500712197
-7,4,-0.004978115606494691
-7,5,-0.00920097403620827
-7,6,0.0012781889273823022
-7,7,0.004395680086636062
-7,8,-0.0017193035107365903
-7,9,0.0012386536627370236
-6,-10,0.0011890509512617036
-6,-9,-0.0004674049609233975
-6,-8,-0.00294169235272139
-6,-7,0.0021681067269934463
-6,-6,0.009304851258638528
-6,-5,-0.0063390736152239315
-6,-4,-0.018736364057610252
-6,-3,0.005928535890937546
-6,-2,0.022695584764521975
-6,-1,-0.012363811606186114
-6,0,-0.005946675411513992
-6,1,0.024320154842134557
-6,2,0.004827273330220186
-6,3,-0.01796458568863818
-6,4,-0.01095402539003064
-6,5,0.011531225598173166
-6,6,0.002138225709413794
-6,7,-0.005699542289548628
-6,8,-0.0009080271357406041
-6,9,0.00013262796498627209
-5,-10,0.00032790291513496047
-5,-9,0.0028453961076805095
-5,-8,0.0011309030905629184
-5,-7,-0.00797031695578321
-5,-6,-0.0039000141935260843
-5,-5,0.02421605416691185
-5,-4,0.023680975470259543
-5,-3,-0.03392458759789973
-5,-2,-0.04525460151259479
-5,-1,-0.0012576229294767839
-5,0,0.028796924534198978
-5,1,-0.0815769252241704
-5,2,-0.02233800565301397
-5,3,0.036333763401412755
-5,4,0.03727565962316073
-5,5,-0.009492046615145522
-5,6,-0.015130932331607828
-5,7,0.003527387806610276
-5,8,0.001998598512740225
-5,9,-0.0007743025916825421
-4,-10,-0.0018708440690673894
-4,-9,-0.0017513111036785683
-4,-8,0.006766364167633848
-4,-7,0.01109744456581072
-4,-6,-0.017419382250384446
-4,-5,-0.03595858002280748
-4,-4,0.038213950380865516
-4,-3,0.12990396928039796
-4,-2,0.015834863519145235
-4,-1,-0.18315041632021714
-4,0,-0.12071176751922336
-4,1,0.06905823593914075
-4,2,0.14570715832989467
-4,3,0.030897481183508414
-4,4,-0.08878312022287713
-4,5,-0.03528317066716203
-4,6,0.020873244992282835
-4,7,0.009477544318784245
-4,8,-0.007185304276033544
-4,9,-0.0032825273937432927
-3,-10,5.7559049010497885e-05
-3,-9,0.0003842848109867107
-3,-8,-0.003850038491636806
-3,-7,0.009660771993961622
-3,-6,0.043378621160134447
-3,-5,0.01515744206213683
-3,-4,-0.020557017979030697
-3,-3,0.04276959232102745
-3,-2,0.276590770771775
-3,-1,0.04563996653109239
-3,0,0.11373830869966035
-3,1,0.5129239376365142
-3,2,0.14560541651109685
-3,3,-0.04157739170422731
-3,4,0.013735174608251475
-3,5,0.07316812558368188
-3,6,0.00014814528703824452
-3,7,-0.018435474167295896
-3,8,-0.0030482164478707477
-3,9,0.0007615438551265541
-2,-10,0.000308181324139063
-2,-9,0.0021494612952279012
-2,-8,-0.0018051558317911565
-2,-7,-0.0055037229558241064
-2,-6,-0.036043581628890514
-2,-5,0.09667643823009138
-2,-4,0.12580020181605597
-2,-3,-0.18536017437738475
-2,-2,-0.8713031335678972
-2,-1,1.1504189711922348
-2,0,0.41621513519371484
-2,1,-1.0730907083080665
-2,2,-0.20964718184667352
-2,3,0.2903728691785156
-2,4,0.30761951081852384
-2,5,-0.07464907719179138
-2,6,-0.02462338847313091
-2,7,0.006388728943636056
-2,8,0.006563498695374639
-2,9,0.0036457920287694154
-1,-10,0.0002899469302987961
-1,-9,-0.00016740357082808494
-1,-8,-0.009115544417679401
-1,-7,-0.033074336273315894
-1,-6,0.01042758794482198
-1,-5,-0.2838741905645268
-1,-4,-0.4188904970549896
-1,-3,-0.039940609111584764
-1,-2,1.0077131947242473
-1,-1,-2.3548420994139607
-1,0,-0.43687951071950554
-1,1,0.09394679352215397
