n1,n2,coeff
-10,-10,0.0008331229086245332
-10,-9,0.0015770793696036074
-10,-8,0.003919665535276514
-10,-7,-0.0014591958589275143
-10,-6,-0.005387135548808602
-10,-5,-0.004662586553876099
-10,-4,0.0012077127288163193
-10,-3,0.006357350383808887
-10,-2,0.0067296170213159996
-10,-1,0.0007496378072519911
-10,0,0.28743954246655257
-10,1,-0.0005332627639757811
-10,2,-0.0033224693331622016
-10,3,0.00031332020190425863
-10,4,-0.007151308795595355
-10,5,-0.006896350482093962
-10,6,0.0003856508704419335
-10,7,0.007179787406958403
-10,8,0.004504172357739853
-10,9,-0.0076306298026015225
-9,-10,0.0040205541752017186
-9,-9,0.005658798662590368
-9,-8,0.0014401557861532337
-9,-7,-0.0002636904236972631
-9,-6,-0.00765705366386834
-9,-5,-0.010293671371388136
-9,-4,0.008801616348465977
-9,-3,0.0057354324054355406
-9,-2,0.006440596862398637
-9,-1,0.0033605000128762237
-9,0,-1.740557494013256
-9,1,-0.0021942433333244776
-9,2,-0.00430169392497502
-9,3,0.001750731631452917
-9,4,-0.012870771722271138
-9,5,-0.010376906338089478
-9,6,0.005710368753761297
-9,7,0.007569326294613481
-9,8,0.003344873480481098
-9,9,-0.00524161060936128
-8,-10,0.004062577611335189
-8,-9,0.010633433119722282
-8,-8,-0.0036878891974857896
-8,-7,-0.004521399710639635
-8,-6,-0.0018628929608170653
-8,-5,-0.006526057126070358
-8,-4,-0.0048576021108619844
-8,-3,0.005089920128985675
-8,-2,0.002894419012945631
-8,-1,-0.0005429890901630966
-8,0,-4.586139429585803
-8,1,0.008797269004408229
-8,2,-0.002134731453922613
-8,3,-0.004348000875509884
-8,4,-0.0030905915789146486
-8,5,-0.003931477371227643
-8,6,0.002302821904453049
-8,7,-0.0007619809652078675
-8,8,0.004931891601034485
-8,9,-0.0004196200036761973
-7,-10,0.0033917785268233955
-7,-9,0.009246398191328147
-7,-8,-0.008923447794150703
-7,-7,-0.004180099655213362
-7,-6,-0.0020522921441149043
-7,-5,-0.00013042028575936193
-7,-4,0.004867429348287948
-7,-3,-0.008928777335124828
-7,-2,-0.004085403777356181
-7,-1,-0.008132945524567685
-7,0,0.035103615388364
-7,1,0.007524257888379248
-7,2,0.002564796900856532
-7,3,0.006189450674156347
-7,4,0.007555274025208609
-7,5,0.0011080534627701272
-7,6,-0.0010425222876177624
-7,7,-0.0015420952401268282
-7,8,-0.0004900757753040273
-7,9,0.005877639881724038
-6,-10,0.0010095485628764138
-6,-9,0.006428581536226667
-6,-8,-0.009322078647560211
-6,-7,-0.0032109235569585714
-6,-6,0.004194689944837101
-6,-5,-0.0008944374178984153
-6,-4,0.01013367391810726
-6,-3,-0.010828775451517655
-6,-2,-0.0021331348118141056
-6,-1,0.005710869380802841
-6,0,-14.761338587172567
-6,1,0.00828044556083915
-6,2,0.017053931255735136
-6,3,0.013900862038831393
-6,4,-0.0032043501793723593
-6,5,-0.0008939315336540239
-6,6,-0.005652334368039657
-6,7,0.0010784154224456383
-6,8,-0.0013724511917372457
-6,9,0.01377250842111936
-5,-10,0.0013477640641870934
-5,-9,-0.008221700512622686
-5,-8,0.0017538919891536087
-5,-7,-0.005676492505283249
-5,-6,-0.004707346847252498
-5,-5,0.002306339296569367
-5,-4,0.00469458260037941
-5,-3,0.0016476835373576055
-5,-2,-0.014830701402841654
-5,-1,-0.0021246936602545407
-5,0,-21.633533673628932
-5,1,-0.0006314606816155805
-5,2,0.003583052721345369
-5,3,0.0029923978863612578
-5,4,0.0014635198513177972
-5,5,-0.012331528087772284
-5,6,0.0050763930033925035
-5,7,-0.0028253225476034902
-5,8,0.008400896425731169
-5,9,0.0029955760833264024
-4,-10,0.0023389011777311865
-4,-9,-0.0019257047975063393
-4,-8,-0.003375166562426114
-4,-7,0.0008075028634920951
-4,-6,-0.0013196950492676694
-4,-5,0.0011060230164860292
-4,-4,-0.005097970298040953
-4,-3,0.008466853840048952
-4,-2,-0.014207751563412642
-4,-1,-0.008721810832710421
-4,0,-9.217747384656823
-4,1,-0.018400191300801234
-4,2,-0.002652912985434358
-4,3,0.000867742692400218
-4,4,-0.004330086235437808
-4,5,-0.005580154387708282
-4,6,0.0030195226911694313
-4,7,-0.0010923192415013565
-4,8,0.006035590640453394
-4,9,-0.006622727184067371
-3,-10,0.0024318630432863596
-3,-9,-0.0003622831837833815
-3,-8,-0.0009472417704945513
-3,-7,0.0024398547046749802
-3,-6,0.0010821568238178097
-3,-5,-0.0026773527580880967
-3,-4,-0.0021092273608385157
-3,-3,0.009960789423405846
-3,-2,-0.008877210075553699
-3,-1,0.019880989738202726
-3,0,-12.238873055388277
-3,1,0.018250967918537822
-3,2,-0.010568858086598958
-3,3,-0.002775480846273417
-3,4,-0.0075710734943408
-3,5,-0.004153629683945799
-3,6,-0.0023545544908192195
-3,7,0.00583066936224413
-3,8,-0.002323367008307565
-3,9,-0.006927567387637741
-2,-10,-0.004258725546615164
-2,-9,-0.0015884335960586473
-2,-8,0.002450952892731567
-2,-7,-0.00012854300968881527
-2,-6,-0.002572253945430144
-2,-5,-0.005909728775990731
-2,-4,-0.010344063574640515
-2,-3,0.004735120930647865
-2,-2,0.012714886626911007
-2,-1,0.01961928782612111
-2,0,-195.5174267942605
-2,1,0.022449755681149982
-2,2,-0.023475573570701968
-2,3,-0.0012042484167520148
-2,4,-0.010188754826098429
-2,5,0.003910462577529351
-2,6,-0.007401723390614969
-2,7,0.012375528613232505
-2,8,-0.002953587873773714
-2,9,-0.003089732562272914
-1,-10,-0.0013279178420769918
-1,-9,0.001737314774676008
-1,-8,0.004042969022080106
-1,-7,-0.0011258433655149992
-1,-6,-0.006453402991206234
-1,-5,0.00032209326269576826
-1,-4,-0.008292897825231661
-1,-3,0.007272029685449685
-1,-2,0.013796651557195576
-1,-1,-0.01979413563563293
-1,0,43.14501092161649
-1,1,0.002097182521660659
-1,2,0.0038820957470009428
-1,3,0.007183832513155661
-1,4,-0.002636913857961304
-1,5,0.003580646327138712
-1,6,-0.0017588660789385068
-1,7,0.00995297148843671
-1,8,-0.007431653084325754
-1,9,0.0014406838790247322
0,-10,-0.0005756344007554647
0,-9,0.0024882724546105564
0,-8,0.001423519721871606
0,-7,-0.0007105589720864849
0,-6,0.0017933022165109633
0,-5,-0.0011262602647671932
0,-4,0.0003853890390488189
0,-3,0.010123314504366718
0,-2,0.005568555428768965
0,-1,-0.021740691931521852
0,0,494.1313633970571
0,1,-0.011450034980795108
0,2,0.017543979248365746
0,3,0.007731379668316831
0,4,0.002126625952481945
0,5,-0.0003600075602810526
0,6,0.0034947232985046367
0,7,0.0011345981752149145
0,8,0.0008431592578277668
0,9,-0.0017330021721411806
1,-10,0.004670875879598905
1,-9,0.0027031235808913714
1,-8,-0.004127430245368199
1,-7,-0.005688856035149941
1,-6,0.01480167985220899
1,-5,0.0030677147786360736
1,-4,-0.0019211394277643355
1,-3,0.009180489189153693
1,-2,-0.003486242914885763
1,-1,0.035607300537710974
1,0,-186.027519797986
1,1,0.024072705935230428
1,2,-0.018744866440073633
1,3,-0.006193945824508326
1,4,0.006444048263073328
1,5,-5.781275465659495e-05
1,6,0.0006257799294517475
1,7,-0.010730844450347913
1,8,0.006498395660843614
1,9,0.0007016823362325142
2,-10,0.012416851222662029
2,-9,-0.001586816685599044
2,-8,0.0005608426901339684
2,-7,-0.003981609562214312
2,-6,0.0009138128922340586
2,-5,0.00040557126389741317
2,-4,0.0009348599574162252
2,-3,0.0016470279413316198
2,-2,-0.011820066706915213
2,-1,0.03838492434374063
2,0,-74.07600644518848
2,1,0.00482598209051287
2,2,-0.015416046378138171
2,3,0.005398204575982371
2,4,-0.0062280417465817774
2,5,-0.008720332445454353
2,6,0.00021468521766286781
2,7,-0.0061331957997250615
2,8,0.0038390180904959055
2,9,0.007583519802908827
3,-10,0.0030046388056399623
3,-9,-0.0026900902518141863
3,-8,0.0012121859463569654
3,-7,-0.004489130835632176
3,-6,-0.0066176647581453855
3,-5,0.0034634541057322167
3,-4,-0.0018254365252099402
3,-3,0.0029473771070887447
3,-2,-0.007985882517166172
3,-1,0.012958048894043964
3,0,51.75868576508126
3,1,-0.01422266744358695
3,2,-0.0017113498749933872
3,3,0.00790220576648943
3,4,0.0018407705759858363
3,5,0.0022119121438692736
3,6,-0.0014325436289868386
3,7,0.000412008379984962
3,8,0.0015618019328345167
3,9,0.0013375845537430201
4,-10,-0.0027604036403571243
4,-9,0.007095831931835045
4,-8,-0.0009424029474617265
4,-7,-0.005778368274505331
4,-6,-0.006232650878260455
4,-5,0.0048502789120519795
4,-4,0.007928269245993875
4,-3,-0.004332451305314
4,-2,-0.0023856167956315976
4,-1,0.002464464524729901
4,0,-35.81933734077429
4,1,-0.010765926986406028
4,2,0.00042800346600825357
4,3,0.012777594701309757
4,4,0.007971168305377736
4,5,0.0036455405337967976
4,6,-0.0038917635412238304
4,7,0.0030112433368472686
4,8,-0.0013610977419591089
4,9,0.00394423763969017
5,-10,0.0009343129126762851
5,-9,-0.007246141447561339
5,-8,0.010713368699847339
5,-7,-0.002353403698515045
5,-6,-0.0009368097995757182
5,-5,0.0018363813098195795
5,-4,0.0027321109217125386
5,-3,-0.004361812639633979
5,-2,-0.0025235796745727503
5,-1,-0.00853465149065107
5,0,6.798977986173428
5,1,-0.014419565599524585
5,2,0.004269105408546661
5,3,0.0011547605358439184
5,4,0.011536377055889674
5,5,-0.0010037528258169826
5,6,0.007354619344334903
5,7,-0.0023883693941845648
5,8,-0.0017755472330735105
