n1,n2,coeff
-10,-10,-0.0002513605392545374
-10,-9,-0.00033800901090884973
-10,-8,0.00023545194011473773
-10,-7,0.0007347112592821585
-10,-6,-0.0008495720914971738
-10,-5,-0.0007612198478617698
-10,-4,0.000567688473525078
-10,-3,-0.00019248641168594896
-10,-2,-0.0006462546401349288
-10,-1,0.0018185581861094615
-10,0,0.0008726209312777802
-10,1,-0.0004203144191137597
-10,2,-0.0010387912317089969
-10,3,-0.0006509184412719912
-10,4,-4.601836677501513e-05
-10,5,0.00026142916461070184
-10,6,0.000248376763208694
-10,7,0.000377393325949011
-10,8,-0.0004143267865420904
-10,9,-0.0001566237258542196
-9,-10,-6.860010414452536e-05
-9,-9,0.0002847976732134082
-9,-8,-0.00020002870760535126
-9,-7,1.1512726113668722e-05
-9,-6,0.00041977859027020185
-9,-5,0.0003548568099233936
-9,-4,-0.00010747855379761453
-9,-3,-0.0008717427667402362
-9,-2,0.00010395842746571622
-9,-1,-0.00016917548235918355
-9,0,-0.001879153069005238
-9,1,0.000608970707843211
-9,2,0.0015635932199150415
-9,3,0.0010288858762982167
-9,4,0.0004739111016460213
-9,5,-8.543371406689205e-05
-9,6,-0.00019848214242960743
-9,7,5.349492901531968e-05
-9,8,0.00020491425194860266
-9,9,-0.00107977231539124
-8,-10,0.00017849005832836228
-8,-9,0.00023405075753977754
-8,-8,-0.0007387705864105469
-8,-7,-0.0010429634908651355
-8,-6,0.0010926173177464912
-8,-5,0.0005296614048529171
-8,-4,-0.0007582346611856504
-8,-3,-0.0001305002589173903
-8,-2,0.0017984597784546595
-8,-1,-0.0020138528763178703
-8,0,-0.0005228467479362569
-8,1,0.0010312692753576044
-8,2,0.0009536774345145677
-8,3,0.00032907720058437636
-8,4,-0.00011648383128167848
-8,5,0.0008978085001148852
-8,6,-0.00022188999587471835
-8,7,-0.0010094345173544555
-8,8,-2.323000717506452e-05
-8,9,0.00027920540759769944
-7,-10,-0.0007463483244252194
-7,-9,-7.529940092990178e-05
-7,-8,0.0005808474521446373
-7,-7,-3.69398934073139e-05
-7,-6,0.00034729190668849973
-7,-5,0.0009700466314652829
-7,-4,9.318800036614843e-05
-7,-3,-0.0010613631916360413
-7,-2,-0.0012806362703378109
-7,-1,0.0004997331689608293
-7,0,0.0013657084850667092
-7,1,-0.003407967588043315
-7,2,0.0005732090601412602
-7,3,1.2391034296208935e-05
-7,4,-0.0001872796597233894
-7,5,0.00021192921674188483
-7,6,-0.0003345224522903697
-7,7,0.00047732813485421764
-7,8,0.0001777416410827648
-7,9,-0.00055063092354409
-6,-10,-9.535781063222651e-05
-6,-9,0.00038352504099786023
-6,-8,-0.000618847871061077
-6,-7,-0.00010857745745040803
-6,-6,-0.0005444139978287801
-6,-5,0.0004291721857351682
-6,-4,-0.0003183730867335698
-6,-3,0.0003857325588668742
-6,-2,0.0015936022808140497
-6,-1,-0.0044186942310173016
-6,0,-0.0013953381340726526
-6,1,0.0005266748305794478
-6,2,5.489645049420291e-06
-6,3,-0.001187900931319948
-6,4,-0.0012836161725668844
-6,5,-2.9004718433277417e-06
-6,6,-0.0007085478508596559
-6,7,0.00037819586831332
-6,8,0.0005236123389157646
-6,9,0.000539220802673591
-5,-10,-0.0003711991009039294
-5,-9,-0.00020790398465070811
-5,-8,-0.00028864849383917107
-5,-7,0.000742910434038799
-5,-6,0.0008476433162415321
-5,-5,-0.0020596350892978137
-5,-4,-0.0033147429531774804
-5,-3,0.004821980203458157
-5,-2,0.009170445743734197
-5,-1,-0.01915977416330033
-5,0,0.0003745504013557614
-5,1,0.0033943352483749973
-5,2,0.003526759149050658
-5,3,-0.004769036205556827
-5,4,-0.006619695867639764
-5,5,0.0012742644971344913
-5,6,0.0016496208646136546
-5,7,-0.0006618021007248473
-5,8,9.152607218581614e-05
-5,9,-0.0004867189960322091
-4,-10,0.0001374887905032048
-4,-9,-0.00017080433017837974
-4,-8,-0.0001054537931095737
-4,-7,-0.00029225213824792424
-4,-6,0.0016353326576579261
-4,-5,-0.0013596154689886949
-4,-4,-0.007196774028425927
-4,-3,-0.002207546050950072
-4,-2,0.04412775104563521
-4,-1,-0.033305100741997024
-4,0,-0.01594245927062665
-4,1,0.06984214735621283
-4,2,-0.003605835824145015
-4,3,-0.016817308701766304
-4,4,-0.004656825669616901
-4,5,0.004514906051303087
-4,6,-0.0008083927568226216
-4,7,-0.0016170332055466736
-4,8,0.0012584001238190254
-4,9,-4.430468777226068e-05
-3,-10,0.00020522856472093295
-3,-9,-0.00016578191302713482
-3,-8,0.0008476496879730991
-3,-7,0.0012083171065915214
-3,-6,-0.0026921594264861168
-3,-5,0.007600626166104684
-3,-4,0.014088666537505238
-3,-3,-0.007928812441422855
-3,-2,-0.05408412857144218
-3,-1,0.08531758177500146
-3,0,0.01772040442695941
-3,1,-0.04382889342586305
-3,2,-0.008981505897809201
-3,3,0.023778588177063766
-3,4,0.02198680456038387
-3,5,-0.006231775934047824
-3,6,-0.0009664124235306696
-3,7,0.0003240853250641177
-3,8,0.00013101503833619745
-3,9,0.00018791461410452016
-2,-10,-0.0002131297328074348
-2,-9,0.0003946640995455167
-2,-8,0.0007049471784716525
-2,-7,0.0016067312699566553
-2,-6,-0.0043652056423685035
-2,-5,0.008808578690750798
-2,-4,0.04322525745624445
-2,-3,0.013756820471079408
-2,-2,-0.27686926602944856
-2,-1,0.22958687805623934
-2,0,0.10693472752662705
-2,1,-0.4116856666152436
-2,2,0.03785073858568404
-2,3,0.1028077644368687
-2,4,0.039045498675827066
-2,5,-0.02141198406505766
-2,6,0.0032978611040118742
-2,7,0.00026727153200337145
-2,8,-0.002178650449419797
-2,9,0.00044103758899969464
-1,-10,0.0002919849330781746
-1,-9,-0.0005945306198563468
-1,-8,-0.0012405928048090065
-1,-7,-0.005931404368433265
-1,-6,0.013497456077455413
