n1,n2,coeff
-10,-10,0.0005422640561049938
-10,-9,-0.0005714153331570936
-10,-8,-0.0015765897312125293
-10,-7,0.0006859042585766529
-10,-6,0.0006726715001790011
-10,-5,5.107603160772511e-05
-10,-4,0.0008781456788938996
-10,-3,3.297221326124041e-06
-10,-2,-0.0005237482045155038
-10,-1,0.0006907356646730211
-10,0,0.00039659519488932264
-10,1,-0.0015944030727993593
-10,2,0.0008771167362473206
-10,3,0.00028882565992925186
-10,4,-0.00032476154052174094
-10,5,0.0016265264822664495
-10,6,0.00017788757462649504
-10,7,-0.00046212069434067496
-10,8,-0.000625734982956778
-10,9,-9.231401433491863e-05
-9,-10,5.658798117892905e-05
-9,-9,-0.0005059836640251424
-9,-8,0.00041690365289359275
-9,-7,-9.724753276443592e-05
-9,-6,-0.00015573876894795318
-9,-5,-0.00013513875046019486
-9,-4,0.00025371430334693
-9,-3,-9.186841227731845e-07
-9,-2,0.0017576511844535393
-9,-1,-0.002440660637676199
-9,0,-0.0005196510825268138
-9,1,0.0023085463906554987
-9,2,-0.0004704797009973205
-9,3,0.000181135943615578
-9,4,0.0006666050801743218
-9,5,-0.0009512597766921783
-9,6,0.00024173472995279026
-9,7,0.0011080811316426804
-9,8,0.00040569529616830816
-9,9,-0.0009438180673673261
-8,-10,-0.00040785538471281287
-8,-9,-0.0007674883197393038
-8,-8,-4.1693002658583554e-05
-8,-7,-0.0011371933222859734
-8,-6,-3.211996597717283e-05
-8,-5,0.0028866584170960307
-8,-4,-0.0007362109796307148
-8,-3,-0.0012818650403498824
-8,-2,0.0019366353156825948
-8,-1,-0.00043979666700685443
-8,0,-0.0009892833720510415
-8,1,0.0036633329255677674
-8,2,4.4197197938010265e-05
-8,3,-0.001635955851995493
-8,4,0.0018822520373225795
-8,5,-0.00059227358601064
-8,6,-0.002019210666553397
-8,7,0.0005934810093559971
-8,8,0.0004700547717482223
-8,9,-0.00039082132247936495
-7,-10,-0.00037350631263310155
-7,-9,5.84680377374101e-05
-7,-8,9.556549749120848e-05
-7,-7,4.756917709287471e-05
-7,-6,-0.001097470412335326
-7,-5,0.00018813814356962558
-7,-4,-0.00034458397447261185
-7,-3,0.0007775228208180592
-7,-2,-0.0014823044111755424
-7,-1,-0.00021087784887228634
-7,0,0.0014503407217473572
-7,1,-0.0012996202998204164
-7,2,0.0011649398355436042
-7,3,0.0009588748702256873
-7,4,-0.00032175542170907354
-7,5,0.0008106358360740795
-7,6,0.0016978134371130483
-7,7,0.00020633123393708967
-7,8,-0.0006313641557735926
-7,9,-0.001359938644242394
-6,-10,-0.00010055390677299413
-6,-9,0.0014688213510730547
-6,-8,0.0018399125295177478
-6,-7,-0.00011456608127461433
-6,-6,0.0013194571542495916
-6,-5,-0.0027443386545828235
-6,-4,-0.002127273643814292
-6,-3,0.001260029282395587
-6,-2,0.003553842553658049
-6,-1,-0.003716572686685481
-6,0,-0.000489764862079424
-6,1,0.00106578770968481
-6,2,-5.8610503719736315e-05
-6,3,-0.0023542730563228626
-6,4,-0.00032751535989769315
