n1,n2,coeff
-10,-10,0.0009858513903357098
-10,-9,0.0041479161664262935
-10,-8,0.0026924920771061065
-10,-7,-0.003301932316280706
-10,-6,-0.0046970996347656235
-10,-5,-0.004140821798469358
-10,-4,0.000886951337937082
-10,-3,-0.006460183997083709
-10,-2,-0.0033472099158924464
-10,-1,0.0018247187522210256
-10,0,0.0005396296615088903
-10,1,0.00011551214196788175
-10,2,-0.0015523792898459476
-10,3,-0.004526004812679948
-10,4,-0.0024263623817075432
-10,5,0.003989403342951292
-10,6,0.0008465051284790983
-10,7,-0.0022361489778198297
-10,8,-0.0012649071075021869
-10,9,0.004684341285408041
-9,-10,0.004512305683584135
-9,-9,0.003924465211036891
-9,-8,0.0008775857747012686
-9,-7,-0.005798932723949808
-9,-6,0.000658425228003071
-9,-5,-0.0002124991773335637
-9,-4,-0.011153477886422451
-9,-3,-0.00027565495079180587
-9,-2,0.005057420243491372
-9,-1,0.002388031412035018
-9,0,-0.0005109375273413195
-9,1,-0.008965284766005416
-9,2,-0.0016193201826391408
-9,3,0.004390191704471814
-9,4,0.004752365231881954
-9,5,-0.00262696526433825
-9,6,0.0055602275335733505
-9,7,0.0009077613820858573
-9,8,-0.0003820228031694438
-9,9,-0.004863777641868605
-8,-10,-0.0006085547889766227
-8,-9,-0.006447855487415063
-8,-8,-0.0016397904208290915
-8,-7,-0.00037173287037076016
-8,-6,0.00896501009193369
-8,-5,0.004287243355199795
-8,-4,0.004094765891853571
-8,-3,0.005639269157397395
-8,-2,0.0056374845980511025
-8,-1,0.009592985065464875
-8,0,0.004533750850795134
-8,1,-0.002226092708288042
-8,2,0.0071803192036385185
-8,3,-0.005935153379481629
-8,4,-0.0099201853362684
-8,5,-0.010360104715797867
-8,6,-0.004100253661122334
-8,7,-0.0030960912928528336
-8,8,-0.005652614237522399
-8,9,-0.001218740861465746
-7,-10,-0.0007057868964181673
-7,-9,-0.005913038508431445
-7,-8,-0.00759063677166013
-7,-7,0.0023182091422187206
-7,-6,0.005570118316647377
-7,-5,-0.00830360630258876
-7,-4,-0.00716816915046721
-7,-3,-0.0030525966118203148
-7,-2,-0.011022965495843771
-7,-1,-0.004466722799154204
-7,0,-0.005733610502271745
-7,1,0.00043842412809216717
-7,2,0.011523843194480373
-7,3,0.0073884334718083205
-7,4,0.007148793828276694
-7,5,-0.00379593971171249
-7,6,-0.004765438526610245
-7,7,0.0029335005488376003
-7,8,-0.0002254290581975542
-7,9,-0.005854276825617708
-6,-10,0.004328703871590596
-6,-9,0.007522293706117088
-6,-8,0.00027654694150733473
-6,-7,0.004456629637964999
-6,-6,0.00554637829975948
-6,-5,0.007227461834471272
-6,-4,0.012381904409335443
-6,-3,-0.004951297592588789
-6,-2,0.0019139480063017653
-6,-1,0.0019447946682362449
-6,0,-0.0077367437209779075
-6,1,0.0007132962677547759
-6,2,0.0033389882391298272
-6,3,0.005017960644505289
-6,4,0.010347324229919437
-6,5,0.011597966641263687
-6,6,0.0006285180086899763
-6,7,-0.002060613856162546
-6,8,-0.012093860874995779
-6,9,-0.007109292374200012
-5,-10,0.002958095786462364
-5,-9,0.004268009307527453
-5,-8,-0.0034024958994088514
-5,-7,-0.0006783728094492819
-5,-6,0.004982527393039172
-5,-5,-0.023934748058756453
-5,-4,0.0006210492608911401
-5,-3,-0.0034548781292691438
-5,-2,-0.011045490839772111
-5,-1,0.0032623365568661498
-5,0,-0.006684039276943262
-5,1,-0.0024584174022948273
-5,2,0.002353555620063723
-5,3,-0.009255782921167932
-5,4,0.004128877900447168
-5,5,-0.00750182234005964
-5,6,0.00018799098454217624
-5,7,0.011057704798648399
-5,8,-0.0007914191343630208
-5,9,0.0045986564777579725
-4,-10,-0.0007692054043481373
-4,-9,-0.0016417313290529466
-4,-8,0.006711831886610979
-4,-7,-0.011733905446800785
-4,-6,0.012756728620952201
-4,-5,-0.005814549169014262
-4,-4,-0.0037546077861362313
-4,-3,0.02871771460522163
-4,-2,-0.02087910544920491
-4,-1,0.002019653615525402
-4,0,-0.0036151029175556315
-4,1,-0.03127918204505991
-4,2,0.010651514192327606
-4,3,-0.0163670469331132
-4,4,0.013125681123200506
-4,5,-0.014183491651913209
-4,6,0.009645038098109269
-4,7,-0.0011646570688600125
-4,8,0.0009471947029545446
-4,9,-0.0042003581222994045
-3,-10,0.00939801754772167
-3,-9,0.009346840172038762
-3,-8,0.019638954403396323
-3,-7,-0.012379853919368269
-3,-6,-0.009880771066714825
-3,-5,0.009687456537177813
-3,-4,-0.0273072496711595
-3,-3,0.04307653263978082
-3,-2,-0.02334691674203132
-3,-1,0.019000811280039553
-3,0,-0.029101851543659456
-3,1,-0.05835426181054158
-3,2,0.011626917872790039
-3,3,0.002560010576100787
-3,4,0.009937472148011307
-3,5,-0.013759533295444918
-3,6,0.028287972801006537
-3,7,-0.014695880265276243
-3,8,-0.0010959776560844163
-3,9,0.00476690710097136
-2,-10,0.0008934510160993966
-2,-9,-0.003290592716904206
-2,-8,0.00018069153181776118
-2,-7,0.005970899966891511
-2,-6,-0.03462042538879131
-2,-5,0.04163850895529275
-2,-4,-0.03992242451602989
-2,-3,-0.03708604004560176
-2,-2,0.056035582304222016
-2,-1,0.07380688830919611
-2,0,-0.10084258861319623
-2,1,0.018179301396774695
-2,2,-0.07331988525247057
-2,3,0.060881208957254566
-2,4,-0.014821969588042617
-2,5,-0.0066216244672127195
-2,6,0.012556167750458395
-2,7,-0.012837353893844012
-2,8,0.003202261596218017
-2,9,-0.015526331670090217
-1,-10,0.007528498371937033
-1,-9,0.01063777369074433
-1,-8,-0.002678858176681226
-1,-7,0.03447502562694351
-1,-6,-0.02548146632389368
-1,-5,0.011355022985500873
-1,-4,0.045689578430108325
-1,-3,-0.10545043474675383
-1,-2,0.09882276248974739
-1,-1,-0.06917450336968024
-1,0,0.06546987587428799
-1,1,0.13241769321624997
-1,2,-0.06751095233890386
-1,3,0.06966291755426618
