phi1,phi2,g11,g22,g12,g21
0,0,278.0635018511944,278.14189560109156,-1.5294292986598659,-1.5278682721262686
0,1,278.10405471867807,285.5737564277639,-2.1975183694008713,-2.1944994833850147
0,2,278.04053306003385,362.2338745740947,-2.801390192534993,-2.796522260141141
0,3,278.1463655151507,399.4398657887816,-3.223942147161867,-3.2217160326930117
0,4,278.22465524118115,426.19224472263005,-3.6115047264031865,-3.6002704461667596
0,5,278.1615534553787,462.2407704374839,-4.040424691700624,-4.073503395948521
0,6,278.3985125892595,454.2938803649999,-3.2536527411466887,-3.2558187324342662
0,7,278.4684790256243,412.11472396605944,0.8586051469795086,0.8588820490225461
0,8,278.4049779774187,428.4568837864077,5.813808117782988,5.7807043585405085
0,9,278.2424164095241,374.8251396630731,7.480631779225932,7.487006654651169
0,10,278.20827206059977,263.3506893300296,6.171639691119116,6.1773107645389675
0,11,278.16715670058016,237.53454518321166,4.517365319472725,4.498698834276936
0,12,278.1502035169487,358.4654342317988,3.944169618187504,3.941417486810818
0,13,278.0967618103621,608.8730540623354,3.8320974252206543,3.8157720243022744
0,14,278.1852772998051,841.8271195600748,2.730752879048805,2.7649792006633116
0,15,278.1246660614929,918.6838668379969,0.8806522606321823,0.8844789765132537
0,16,278.1503880420631,873.902612561978,-0.48950533676580144,-0.48366060907785385
0,17,278.0156527049689,773.2889766742752,-0.7289781268602852,-0.719358805029499
0,18,278.099324190049,659.6179448742946,-0.5784743887667583,-0.601653812631614
0,19,277.99807246915066,467.7759983198401,-0.9098859776146194,-0.9075316250319124
1,0,285.26705165019644,278.10496703328386,-2.187845741180338,-2.1912804016970555
1,1,285.2906432454655,285.61494501287586,-3.157596894474193,-3.147534056934987
1,2,285.28055705816683,362.11856355424294,-4.073195945231333,-4.076186183531829
1,3,285.315554161261,399.42495534229397,-4.728006047837581,-4.7149496854503115
1,4,285.4744961777409,426.0961722084135,-5.244996633094468,-5.255495285927739
1,5,285.71336992744074,462.362608193356,-5.772990450763421,-5.799706377576447
1,6,285.96318122513264,454.3259832752401,-4.734798944173135,-4.730740774148892
1,7,285.9959858581647,412.03445222405344,0.4633431079365895,0.4612022116633942
1,8,285.79888046407666,428.25438276531537,6.801304010106494,6.799849612597093
1,9,285.6805041951554,374.6023921925471,9.118276310519068,9.129978877015146
1,10,285.3540280777608,263.1158469648283,7.583290757153266,7.554311554007844
1,11,285.4519144719569,237.4863181312793,5.630450992340048,5.624746702854705
1,12,285.4370377353312,358.40771331801625,5.067859231155451,5.0839674025063895
1,13,285.4404359884755,608.795538779275,5.107103990177788,5.0996655615802355
1,14,285.36553883795807,841.7230292974982,3.869922295004287,3.9091414998428724
1,15,285.4820228866973,918.6708911916564,1.4816788110269896,1.480884512003804
1,16,285.36203954881927,873.9053076447627,-0.418173198938108,-0.4223315658116334
1,17,285.3448919274776,773.2159320318024,-0.9364005723622306,-0.9384615767073012
1,18,285.38298782016733,659.5767059200368,-0.876784711814695,-0.87914630478589
1,19,285.27098931442976,467.8114340740287,-1.3284762718346241,-1.325002691743895
2,0,362.37243729430963,278.086856104363,-2.1808940545293725,-2.188152377850914
2,1,362.40296444444846,285.5546338729801,-3.167596617266131,-3.1570815233334653
2,2,362.41199797264056,362.1389689752673,-4.103454155971942,-4.102667588635823
2,3,362.3944110823439,399.381482192385,-4.787268430320028,-4.794490824745912
2,4,362.56406182955124,426.0861299700027,-5.40412495987187,-5.39560604949112
2,5,362.74235026804865,462.20202738984375,-6.101266684334512,-6.128229692847652
2,6,362.92645251452575,454.2452710810382,-5.31427700335173,-5.347817400788953
2,7,362.9345957219927,412.069743604117,-0.5592785546837494,-0.5719022075340183
2,8,362.75504183600077,428.10559835798676,5.571819146506628,5.546261517264424
2,9,362.57152012152295,374.4753658344431,8.078003036210248,8.049255945804209
2,10,362.5336031444466,263.07503568275706,6.864105587767823,6.869828710978364
2,11,362.6099340805357,237.44239025058633,5.220539701448246,5.243308207492712
2,12,362.5411145154242,358.4081572266768,4.878977341688526,4.9075373551048855
2,13,362.54604959485755,608.7626395823897,5.1361706720483475,5.131855951529203
2,14,362.491969122586,841.7100808557183,4.157534990333702,4.1750838542428195
2,15,362.5297488845353,918.6327126442067,1.9123819292517612,1.911870195967959
2,16,362.4725481448234,873.924403045234,-0.056634268829361324,-0.0514915917821946
2,17,362.3249218266461,773.2536505861234,-0.678201782701183,-0.6924060483814343
2,18,362.4263423476695,659.5875512224279,-0.7478914722981784,-0.7377652970888587
2,19,362.3291679725144,467.8070575279355,-1.286247436649039,-1.287857444146308
3,0,399.1287223606157,278.08821890508386,-2.0063515374396044,-1.9931436940924145
3,1,399.1706388534142,285.6192124702127,-2.9130071268152378,-2.895120863134254
3,2,399.33173783089984,362.00993256695455,-3.804333369815371,-3.8053322766873348
3,3,399.3941075292677,399.40330791808515,-4.4962244713997785,-4.483469849469122
3,4,399.3442393433976,426.1214768518882,-5.133939060111813,-5.123841523146582
3,5,399.672661518008,462.1614845523009,-5.92362868980353,-5.92180505525488
3,6,399.6049252547872,454.34206398981433,-5.452246919279103,-5.45810685315305
3,7,399.6962881180825,412.015619704191,-1.4280033047130734,-1.4679418669054352
