phi1,phi2,g11,g22,g12,g21
0,0,278.4026371296988,277.8279663366661,-3.917463496121193,-3.910918216969194
0,1,278.35538142877635,284.87431727466685,-5.299454930754566,-5.295362050474736
0,2,278.4390055963762,362.0460628558141,-4.89440323173899,-4.867098567929118
0,3,278.3448249635213,399.26694688413687,-4.088976404316729,-4.07858022388584
0,4,278.28210715536227,426.1305169736569,-3.4836936742828746,-3.4833683491434977
0,5,278.2592808395716,462.258926502059,-3.091128101830386,-3.0635560606209684
0,6,278.3577221189768,454.20411050159777,-2.2993933644852023,-2.3025977554196446
0,7,278.34293206139466,412.00638913744183,-1.20366209368072,-1.2067397309541101
0,8,278.2974034760416,427.92947471251733,-0.28682284869908925,-0.2837371091721872
0,9,278.1753255356792,374.0516311200587,0.504668019012399,0.5099816661109542
0,10,278.220364074172,262.78064731885667,1.0378529111986468,1.0348211352068846
0,11,278.32883665568215,237.26544942587105,1.4495590899499902,1.4600364010000604
0,12,278.5591168931885,358.3640183506137,2.3843912251057753,2.40790610249757
0,13,278.35079696216593,608.8627789081465,3.9986302398855402,3.9961119786300365
0,14,278.51592310767944,841.7755178068534,5.475075420569763,5.488809744525725
0,15,278.695815353599,918.9655871754921,5.77774512750845,5.792856911644715
0,16,278.6823118413074,874.1545287547905,5.3824325347840585,5.371327663323123
0,17,278.85119993522926,773.3571398302972,5.660458412396211,5.64371195040686
0,18,278.8716655114512,659.6260651148064,5.225314496163201,5.208018874975005
0,19,278.6672322580503,467.8033742722112,0.9429622915789101,0.9492956218756248
1,0,285.0570861728488,277.85141741170617,-4.980924396272696,-4.970168278499794
1,1,284.8616176497124,285.05544044402717,-6.783428298253314,-6.7945737353822375
1,2,284.85250024409737,362.11228014488927,-6.3344541797233065,-6.328402874882835
1,3,284.7280143950924,399.30326558842194,-5.377396659118535,-5.359620590178912
1,4,284.72482489361124,426.20238728477227,-4.631521344659429,-4.6255347462137575
1,5,284.7769970946598,462.1690747386512,-4.162524060633877,-4.135995716811615
1,6,284.64296265142013,454.18831515651533,-3.177427706924784,-3.172582045521277
1,7,284.70030150046057,412.02204040324074,-1.7133106007586707,-1.7168033254711672
1,8,284.65149561645774,427.92079179097425,-0.44758908092547606,-0.44839170755446556
1,9,284.72735684581727,374.0619135683452,0.693806888276876,0.683360982891756
1,10,284.73398416271664,262.7573039912884,1.515487027513648,1.5078314353867415
1,11,284.7461450365965,237.19863270629432,2.210192517815674,2.2025300505711205
