n1,n2,coeff
-10,-10,0.0005990356964067603
-10,-9,0.00013381009628920113
-10,-8,-0.0006623155985456441
-10,-7,-0.00010064409347282045
-10,-6,0.0006411339172041785
-10,-5,-3.641349622658302e-06
-10,-4,-7.664985736649502e-05
-10,-3,-0.0008477302899445571
-10,-2,0.0011340365003369417
-10,-1,0.0013767836878662094
-10,0,0.00025578177912414547
-10,1,-0.0012004202627584645
-10,2,-0.0021064409176549106
-10,3,-0.0013956145123730935
-10,4,0.00014259378140777773
-10,5,0.00043109302096332495
-10,6,0.0002857169166084855
-10,7,-0.0005760657066081964
-10,8,5.5294664397077435e-06
-10,9,0.00047005467630274967
-9,-10,0.00026326887746295683
-9,-9,-2.4236421342983642e-05
-9,-8,0.000286918194691976
-9,-7,9.163401843984194e-05
-9,-6,-4.193099838761643e-05
-9,-5,-0.0011373869870595957
-9,-4,4.591458886392312e-05
-9,-3,0.0005783984620355104
-9,-2,0.0008904929370153676
-9,-1,0.0005033128879809184
-9,0,-0.00036302899892311945
-9,1,0.0016407328894838065
-9,2,0.0006336129968295974
-9,3,0.0009841050415295939
-9,4,-0.001125046550757158
-9,5,-0.0004705257834941833
-9,6,0.0004240710885263802
-9,7,-5.4417881177273026e-05
-9,8,0.00011927047159344913
-9,9,0.00027914341797224593
-8,-10,0.0002294460963257541
-8,-9,-2.206022506757333e-05
-8,-8,0.0006326597989661319
-8,-7,0.00023501304212852838
-8,-6,-0.0006207203760121964
-8,-5,-0.0001692355660574899
-8,-4,-0.000207518413805672
-8,-3,0.0005826438532036522
-8,-2,-0.0012353045793827922
-8,-1,0.0008881239886649695
-8,0,8.928050297622492e-05
-8,1,0.0027179579696973277
-8,2,0.0006458717677030903
-8,3,0.00015796264390526978
-8,4,0.0005965693590870087
-8,5,-5.6457944616284415e-05
-8,6,0.0007846442770274834
-8,7,0.00037810426627722345
-8,8,-0.00023309687047519344
-8,9,0.0004396482503536734
-7,-10,0.0004774720973804351
-7,-9,-0.0009125147029258649
-7,-8,6.202351380587685e-05
-7,-7,0.0007730759092037054
-7,-6,-0.00035972749716912386
-7,-5,2.87766894323665e-05
-7,-4,-0.0003667769577300853
-7,-3,0.0007264646557824599
-7,-2,0.0010375804690930513
-7,-1,-0.0015935347291041349
-7,0,-3.328711379961108e-05
-7,1,-1.461661146147822e-05
-7,2,-0.001831835788975917
-7,3,-0.0009965915028852124
-7,4,-0.0010955269746923788
-7,5,0.0009051367258459462
-7,6,0.0006032298262560921
-7,7,-1.0508208167555658e-06
-7,8,-0.0005548017569260163
-7,9,0.0004965647058235463
-6,-10,0.00015416765975874273
-6,-9,-8.831146422519411e-05
-6,-8,-0.00037552002280411337
-6,-7,-0.00021199605310121404
-6,-6,-0.00016240545979862944
-6,-5,-0.00024157709690717617
-6,-4,-0.0002223778406983137
-6,-3,-0.0012286606757740542
-6,-2,0.004135516125310831
-6,-1,-0.006226915374233805
-6,0,-0.0005569181111289522
-6,1,-0.005360988504951918
-6,2,0.00022774541574214347
-6,3,2.480224905739691e-05
-6,4,-0.0013831650394525684
-6,5,0.00017688095576291591
-6,6,-0.0005393413665344364
-6,7,0.0006894979738973754
-6,8,-0.0004517691539077168
-6,9,-0.0003686190226607234
-5,-10,-0.0008277778957899678
-5,-9,0.00033039206344858616
-5,-8,0.00032091857594686486
-5,-7,-0.00025988646986108236
-5,-6,0.0015938235371469305
-5,-5,-0.0024708217634012326
-5,-4,0.0002723042247586645
-5,-3,0.002103359972211443
-5,-2,0.0003354470294079329
-5,-1,-0.02743196227346378
-5,0,0.01508999620038477
-5,1,-0.056481416256917036
-5,2,0.018381050304948614
-5,3,0.002929527268675104
-5,4,-0.006142331085413864
-5,5,0.0031061005415833186
-5,6,-9.823650789020531e-05
-5,7,-0.0005509304636861613
-5,8,0.0009606936387180613
-5,9,-0.001105909245466041
-4,-10,-0.0003333512562967454
-4,-9,-0.00013266658252884808
-4,-8,0.00015066021397808397
-4,-7,-0.0007472213086305692
-4,-6,-0.001059211620638814
-4,-5,0.0003772905552566425
-4,-4,-0.0016440312973398602
-4,-3,0.00292111805700776
-4,-2,0.006999995885501777
-4,-1,0.0007736278483258925
-4,0,-0.0018663447752112288
-4,1,0.037979368805160854
-4,2,-0.00403911190413533
-4,3,-0.003820571792902675
-4,4,9.512904306630534e-05
-4,5,-0.000890762512727252
-4,6,-0.0014898326432245508
-4,7,0.00047311244070621683
-4,8,0.0014603123771503798
-4,9,-0.0005441089637594471
-3,-10,0.0006543999952342376
-3,-9,-3.435935584222084e-05
-3,-8,-0.00028816724072477186
-3,-7,0.00017018622252347094
-3,-6,-0.001572200380166796
-3,-5,0.0030259188272547546
-3,-4,-0.0030337640637766385
-3,-3,-0.004277849416247007
-3,-2,0.022016414529587004
