phi1,phi2,g11,g22,g12,g21
0,0,278.1226303212954,278.21592919357073,-0.06026969965727322,-0.06660710902594565
0,1,278.1898033576341,285.32234850965375,-0.06245422062185133,-0.04932921073930734
0,2,278.04218193016,362.1576257421825,-0.01213431407848513,-0.008637790302916346
0,3,278.10060250652026,399.3291267682705,0.055694520354742975,0.0649847220649287
0,4,278.17184769515364,425.9962585973776,0.1292774746425481,0.12230806955192522
0,5,278.1293465945113,461.8866184034862,0.18979324993194946,0.180260186336963
0,6,278.0520649111445,453.9809215675755,0.2850196270486186,0.2931443648569502
0,7,278.15596083116503,411.9976420300485,0.4151194027723459,0.4147709913190304
0,8,278.21207399082766,427.9122041690654,0.5981073496928341,0.6074701295055698
0,9,278.22095664168955,374.1036217093752,0.6934386068233253,0.7011076687876285
0,10,278.2378409875823,262.78455525588595,0.5671828446799356,0.5547982623484085
0,11,278.204138350318,237.22858698055617,0.18724319554709656,0.19255117201619407
0,12,278.3120934601585,358.2441976621055,-0.3050141421740951,-0.27224997018523067
0,13,278.1343821169907,608.6573821841909,-0.8077637741543138,-0.7982162011119306
0,14,278.1325687095192,841.6772095750923,-1.1632856280495265,-1.1572887369370708
0,15,278.11455982924787,918.542696068271,-1.0761585425395206,-1.094721483789166
0,16,278.1688499595518,873.8202889961532,-0.7511631388325165,-0.7387942533062473
0,17,278.06418553150604,773.1274831486763,-0.4040286434995151,-0.4018622798825534
0,18,278.1496547372739,659.5905966218521,-0.16685682941972718,-0.16626982387704267
0,19,278.1792415570779,467.94930956608755,-0.07197585091098047,-0.07032498652148432
1,0,285.42566821185324,278.2202375873543,-0.03383775880210316,-0.025978274083047512
1,1,285.4237197250497,285.3329951950733,-0.032789648650152284,-0.028280701388469446
1,2,285.3415145069612,362.1796129205324,0.01201688603247937,-0.022056213607182722
1,3,285.32624466472646,399.3305736436799,0.044569112830972334,0.026027421672435287
1,4,285.40660577533447,426.0052324122432,0.0937371743525048,0.07550325696999681
1,5,285.3001571343646,461.9289288720322,0.1424450557089604,0.1413429335735641
1,6,285.3910620752006,453.8886648154987,0.22284824219244936,0.20552922540356264
1,7,285.3636830003853,412.0452796330848,0.31392074479703364,0.32546847322709477
1,8,285.3957834959107,427.91046389905694,0.4705013388201564,0.4853863313116974
1,9,285.4770854589998,374.06649353245183,0.5615020642411804,0.5706112741361787
1,10,285.3120383658842,262.7827137838366,0.45041924381089304,0.45228804472022394
1,11,285.4537152257264,237.23521265408962,0.1534924459678551,0.15788973770203224
1,12,285.42760961192397,358.22874255927013,-0.192563833981357,-0.19209031252464015
1,13,285.3842107908562,608.7105478059547,-0.5771782402994736,-0.5728133727682834
1,14,285.3860864200174,841.6952912203636,-0.7459357552958832,-0.7536634709571847
1,15,285.38119475251455,918.4637315867682,-0.6334314370029084,-0.624905779034929
1,16,285.29391793960724,873.8481661619556,-0.39544999269890113,-0.3968511140988677
1,17,285.39730050862147,773.1700971007492,-0.20697436249978185,-0.2041198320141406
1,18,285.3372536890266,659.5396791469497,-0.08179633898154524,-0.08810230471273586
1,19,285.27346321610037,467.9175727799826,-0.038161380603673654,-0.03699255269290628
2,0,362.31758229928596,278.03353091483956,-0.005742116372489749,0.005390649196455721
2,1,362.30652837417574,285.32597461747554,0.007406186573637833,0.00785696082996081
2,2,362.2731258888684,362.14594862846985,-0.01183952261551258,-0.0027524947825653
2,3,362.23783699145986,399.2661514170435,-0.01601599870424433,-0.0034336396108158138
2,4,362.2333445227287,426.0147302609176,0.013527797702924052,0.010234311466766767
2,5,362.27744772698964,461.77301391091515,0.012573048758345244,0.021365514033750154
2,6,362.2741650572971,453.9665567599146,0.0670101005594834,0.05486391472640561
2,7,362.3304228592623,412.00817695978947,0.1091851059925872,0.1185801766757916
2,8,362.34559083282846,427.91547847191265,0.18350401440296682,0.2107690762695421
2,9,362.15210348007025,374.10569963265795,0.24955211578898778,0.25035906773272887
2,10,362.30089287606813,262.80227423570335,0.21631022319670146,0.21246721347840714
2,11,362.2197868225472,237.22291320291924,0.09753826922360238,0.1039504238280452
2,12,362.35420810955856,358.27083074886053,-0.004270722352079857,-0.011172938998629686
2,13,362.30379689479764,608.7107124560712,-0.05660810549682855,-0.05100202411593099
2,14,362.2813952944202,841.6189177454323,0.060337514765242684,0.03451603044107612
2,15,362.3608272535599,918.4783487456098,0.14394853591749474,0.1682066047944553
2,16,362.2260262820928,873.7299470351145,0.18816897279301578,0.176146255494203
2,17,362.18434988435405,773.1147556647747,0.11361236340632763,0.12599886345722014
2,18,362.1583665415427,659.4853785702857,0.06003275592267805,0.02957454523495611
2,19,362.2274611648,467.96461358771535,0.00640744063850791,0.0012951036545292695
3,0,399.2727510062928,278.201295706087,0.03976781516193098,0.055683344060572786
3,1,399.235864061168,285.31047546540657,0.012517376602248078,0.016312595730859577
3,2,399.22745492634056,362.08164137676164,-0.016166308457793824,-0.03449776454986387
3,3,399.2194414584387,399.41466730858616,-0.06334469551568661,-0.08663941368423149
3,4,399.31327648232127,426.00795046261806,-0.12046930771195116,-0.12206143335602537
3,5,399.20474489893616,461.89873584372657,-0.16279016898366297,-0.15830622287597668
3,6,399.22622900253356,454.06977091826946,-0.1884037546796326,-0.19345133545232415
3,7,399.1631153606119,412.0575149691707,-0.21479548134805942,-0.21890018046700385
3,8,399.2952626742369,427.9192280965584,-0.26906063035655503,-0.24891178414508652
3,9,399.3330893485486,374.0725050580256,-0.24397897331950566,-0.2305545291292508
3,10,399.1656884152953,262.79696161814354,-0.16014204697163367,-0.15117489784314464
3,11,399.3998897937081,237.19851413891308,0.02734938694969323,0.035801065721200426
3,12,399.28534508500366,358.24906086195364,0.31491263088987337,0.34387915963783916
3,13,399.37513896866636,608.7656276752377,0.7633336822853047,0.7404085528532087
3,14,399.2559241668769,841.5531347509636,1.2135889972887386,1.2026081747329875
3,15,399.1484059016127,918.532665677182,1.2687468140571592,1.2556955064871378
3,16,399.33360986382667,873.777718977628,0.9486425654513542,0.9610001747572501
3,17,399.21236706255917,773.1860429214208,0.5301897097370246,0.5350471935480114
3,18,399.36258247532646,659.4674661761528,0.24928183561007455,0.2111266205021356
3,19,399.23879230482925,467.96095458733333,0.07077730375261244,0.08064524144180486
4,0,426.0468697600862,278.1190900938722,0.07775253761255162,0.07512389598633355
4,1,426.0496322508408,285.3508497127926,0.0345888329427461,0.03713973603428924
4,2,426.05443368621434,362.108095566211,-0.039547408508728704,-0.037336888730958945
4,3,426.07898657906446,399.2976903918823,-0.13840141769021017,-0.1547013364240531
4,4,426.0435238094617,425.9873251065322,-0.262210591348524,-0.24598650966192556
4,5,425.94791591430464,461.76236035126533,-0.3778039681826153,-0.36688834438573337
4,6,426.0322223873479,453.95971688312983,-0.4417556333814868,-0.46082891482223115
4,7,426.0000943594029,412.0013140475672,-0.5326981210581795,-0.5528081352645055
4,8,426.0507451890279,427.92677269598903,-0.7218244313856367,-0.7003384166389518
4,9,425.9229376210428,374.07865105142173,-0.7344773655970692,-0.740353901922825
4,10,425.99852250980217,262.7945910511942,-0.49494521925192847,-0.4983970152455587
4,11,426.01379821725465,237.24840804479425,-0.00225534173443369,-0.004000737231810226
4,12,426.02867796841946,358.29013963556883,0.6728415492271337,0.6665778939865187
4,13,426.0439814013433,608.7132370258666,1.5728514347242006,1.567018837687176
4,14,426.0599919872193,841.6841567308468,2.3062970902151507,2.316589872581746
4,15,426.03552210265246,918.5417736209953,2.271182327870857,2.3020849268971437
4,16,425.88814115049263,873.8009869766914,1.6684919582100142,1.6791689511404748
4,17,426.006756784526,773.1395699208911,0.932096644715588,0.9300869410542201
4,18,426.02022362646363,659.4398566218935,0.3881967952332252,0.3882672033999091
4,19,426.0161606668908,467.9202428400878,0.13706796806904692,0.11583982484770015
5,0,462.1425310496526,278.19144323500234,0.09350136140833687,0.09781491908918286
5,1,462.14225947519265,285.3506892354686,0.05666594172525941,0.048206363181979746
5,2,462.1551811225041,362.1149910216324,-0.04470147100677017,-0.05752949870453928
5,3,462.2093023215324,399.3089746443235,-0.2310720593183585,-0.2184325836743889
5,4,462.2092154429517,425.95458647829304,-0.3796540735940897,-0.36686836975328496
5,5,462.1797915521054,462.0788184734376,-0.5443149720442488,-0.497474283585543
5,6,462.14666356088077,454.0007920048874,-0.6711262708989012,-0.6880120356041866
5,7,462.17686017185366,412.0655467993038,-0.8506561763018592,-0.8519653182873832
5,8,462.2968755215137,427.9242093540011,-1.1131961328803495,-1.1052682118849313
5,9,462.09854196287716,374.0778426367297,-1.1193026813644156,-1.1415698419516094
5,10,462.1504131976536,262.8012550890563,-0.7652807263998547,-0.769883965736527
5,11,462.10623264677207,237.22250313772864,-0.017359880566023663,-0.016197006008351875
5,12,462.1501610734881,358.21108175986166,0.9780391085041567,1.0148004612460826
5,13,462.1120872802479,608.7448838963068,2.2812652398939846,2.2887948194768932
5,14,462.25817996813987,841.6574085476336,3.2519858829582553,3.242086130509494
5,15,462.1771144281218,918.5598323155957,3.119458209638468,3.159615099148305
5,16,462.1226236288245,873.7787989391369,2.264819524741276,2.260731877519984
5,17,462.1298785691067,773.1702364268588,1.2600898343663876,1.2507547894811235
5,18,462.1063941700898,659.535351952636,0.5249965312866659,0.5298854848033253
5,19,462.14453961644784,467.75550268116115,0.216864415377105,0.1744597331667987
6,0,454.16026397932853,278.10239729277447,0.10698922366493152,0.09611427601644322
6,1,454.10011460991296,285.29225248656223,0.03474588180765266,0.042393287483980246
6,2,454.1322851100603,361.9553866566238,-0.10252151829221229,-0.1032773873787831
6,3,454.07974605441564,399.2712817373982,-0.2922495268359681,-0.29719473492725146
6,4,454.04571560681325,425.84432610528677,-0.47939037642362253,-0.4825659563312374
6,5,454.1461585696872,462.0541942828312,-0.6797649144974897,-0.6632910632035783
6,6,454.0977034226203,453.9693693795795,-0.851630847111314,-0.838814214923411
6,7,454.1055981474416,412.0910650053642,-1.084212049291611,-1.096887342021979
6,8,454.1531714806036,427.91867466692975,-1.4083513157710648,-1.390439130770334
6,9,454.2817223060326,374.0650796713416,-1.4425982269818192,-1.4745799854809645
6,10,454.15317638037254,262.79386797161493,-0.9777594174578018,-0.9672818827029361
6,11,454.0692407016245,237.2311648902824,-0.006684298716195888,-0.038840231764150954
6,12,454.1669005206999,358.2624776536471,1.2242131082198682,1.2484832517241233
6,13,454.2182240661061,608.6880347561596,2.760053407373306,2.7582832990642463
6,14,454.2649282342545,841.5950951809256,3.9083210131259736,3.9086928009313007
6,15,454.18906195841095,918.4321464442174,3.7053992092232497,3.7085898978538943
6,16,454.1615832584965,873.7002561665637,2.6780840558060457,2.6532027617507277
6,17,454.0885050649862,773.1271700024427,1.4605696772817403,1.4632131054359239
6,18,454.15897032011173,659.4961550273122,0.6229246967482094,0.6187580137003362
6,19,454.12738685774457,467.96664542481983,0.2150903713289512,0.21996076159971203
7,0,412.0349219343428,278.2441127157128,0.1119518124066136,0.10251083415032777
7,1,412.0392367274624,285.2959842707588,0.030799971187883635,0.037214645578754486
7,2,412.01463951885364,362.0002856890329,-0.12219914369092816,-0.10739236577334879
7,3,412.04049089507635,399.39048335346826,-0.297934706122826,-0.3145264011447081
7,4,412.0348525668306,426.0018560507172,-0.5333742603701773,-0.5234044357479245
7,5,412.0599868352108,461.9558344091391,-0.7642373482612792,-0.7079932629681377
7,6,411.99168037314604,454.0623453361194,-0.966433249803894,-0.9346604003150245
7,7,412.06993930936187,412.0531375411064,-1.198220757435058,-1.1986375673317304
7,8,411.94287666131817,427.91957441058065,-1.5650320843463563,-1.5436451947560605
7,9,411.99988037267406,374.0771347745683,-1.577580693875672,-1.577045399412553
7,10,412.0429277986356,262.7910803337275,-1.071382501899181,-1.0566552973933419
7,11,412.0400824779645,237.21686569588337,-0.03483474409972919,-0.04932957686287453
7,12,412.09111862627833,358.2821353968435,1.297629942536501,1.3089214593377625
7,13,412.0733083818815,608.7445079480814,2.882284325409614,2.8751482619545894
7,14,412.03118095326613,841.5627418749001,3.9960793481161616,3.996812113691241
7,15,412.0308557797237,918.4453113652817,3.794713849577352,3.7691207668695577
7,16,412.04489092646327,873.804983827268,2.6875780963623503,2.6738418177589875
7,17,412.0476284868533,773.0934420608236,1.5025849990277522,1.5032518300626942
7,18,412.0140383346851,659.4695273331062,0.6455174565342552,0.6473761862920565
7,19,412.03868352483084,467.9515764168841,0.22445067298466342,0.22206516467142184
8,0,427.98954908498723,278.219264195855,0.09793509678689728,0.1078246891490917
8,1,427.97541260707777,285.27509306083647,0.03611428051928241,0.04396496282944234
8,2,427.9763688073125,362.10762378421566,-0.11033434238027723,-0.10159523552086208
8,3,427.9559256620709,399.17523839908586,-0.3048677141641822,-0.3106247512289768
8,4,427.95601117098374,426.1801524523514,-0.5066380492017165,-0.5165911075261792
8,5,427.91790727054007,462.11082528684375,-0.7248314627461865,-0.7291173300850102
8,6,427.9394784863361,454.11869206767636,-0.985565415317407,-0.979446866714141
8,7,427.9091932184349,412.0895996435176,-1.2485753430397075,-1.2520451779194446
8,8,427.9355272725276,427.91878916037535,-1.6100028543544918,-1.5966650089604026
8,9,428.01481890076116,374.0551502808395,-1.6444494138147094,-1.5671707534701493
8,10,427.9927251239851,262.781557726414,-1.114621200104316,-1.0944166917377778
8,11,427.86374235884875,237.21461037082727,-0.07060040137389932,-0.055454301012569554
8,12,427.93442356199483,358.27631852281183,1.2634554742981876,1.2400199879576081
8,13,427.9423916787566,608.7055740203124,2.8069830982207566,2.810473691846442
8,14,427.9636655040707,841.567995674865,3.9218200287874447,3.916532104196766
8,15,427.94009576729763,918.4643185814045,3.692716500885983,3.6784112882820543
8,16,427.911923315105,873.7294326848045,2.6324405719205846,2.6664722865052766
8,17,427.91344453404,773.1187871720061,1.4685788383303113,1.4837999403487299
8,18,427.96870532466846,659.5888231226008,0.6434909173134448,0.6318077473590857
8,19,427.9543290991611,467.9911725190542,0.22155319890551817,0.21376585591877978
9,0,374.0102640063751,278.1302876589363,0.09076798703016288,0.09628050983467178
9,1,374.0149989753192,285.3235716401156,0.04679399324269422,0.03944981782637569
9,2,374.0170352054319,362.09359021226766,-0.06909414697320426,-0.07595013368818007
9,3,374.0343973256284,399.55346814559937,-0.26150667771688435,-0.2367000333305689
9,4,374.0510635841536,426.0220251877452,-0.4211851483751577,-0.3990384035375899
9,5,374.0065030641623,462.0800722811094,-0.6151658864465712,-0.5929853186678026
9,6,374.0033646748228,454.1081596091622,-0.805907764921685,-0.8058417460287791
9,7,374.01802462887986,412.0185154688126,-1.0579313732694953,-1.046944321316919
9,8,374.00796191553957,427.8890730150549,-1.36271297435736,-1.3575450694368798
9,9,373.99164475975283,374.0791114139002,-1.4045598624144524,-1.4080362259493093
9,10,374.09887726217653,262.8067273694729,-0.9457810142665111,-0.9318177766796013
9,11,374.08607182802257,237.2261124768745,-0.10917209196305143,-0.10921629348326353
9,12,373.93552106427774,358.3283301963769,0.9861700322296899,0.9940764569660808
9,13,374.1297242677542,608.6534873047045,2.2542405647835553,2.261915563485008
9,14,374.0494668123046,841.6308533661579,3.0968060803565396,3.146216344137157
9,15,374.02310719690945,918.420933928333,2.982042813992031,2.9990047765201466
9,16,374.0995915677939,873.8191008881073,2.1335766782583194,2.1295134497400983
9,17,374.04627051857796,773.0926969019907,1.2058536909336568,1.2257242977145877
9,18,374.02350071226203,659.5125444655515,0.5095430562616755,0.505758222801215
9,19,374.01271214950503,467.9330433939882,0.1731219862772021,0.1853784880692628
10,0,262.7743014304011,278.34545485782456,0.07237693625905357,0.061795140747660765
10,1,262.77549009027354,285.33168797340625,0.029148391324832403,0.03307725694359708
10,2,262.7729997482903,362.16029345507445,-0.046158452643199524,-0.03284290829268688
10,3,262.7826571539777,399.30663815829763,-0.14299566699390676,-0.15558109602980585
10,4,262.7598148418095,426.10079789853296,-0.26224686782340495,-0.2647144540529677
10,5,262.8456099405295,462.1758504371795,-0.3899504993751475,-0.37140006819148785
10,6,262.79879308010925,454.08757931432143,-0.5083266028563947,-0.5290897884908387
10,7,262.7874902969714,412.21171067080326,-0.6719047672604229,-0.6829959212541823
10,8,262.78200183469914,427.93151080424195,-0.869830305517677,-0.8672534806536648
10,9,262.78389916958986,374.020014488088,-0.9177749422385418,-0.9191499732699873
10,10,262.77681599964313,262.80846126080553,-0.6254988378123951,-0.6298700876923682
10,11,262.7616414697889,237.23217871612368,-0.08289047101757227,-0.09039184436295092
10,12,262.769050151926,358.2818779549534,0.5783676342032655,0.5838274407998486
10,13,262.7774840306459,608.6844351146058,1.3574071477491205,1.3592961074882053
10,14,262.82122070287227,841.5740737851626,1.8866877235703128,1.8815411484286968
10,15,262.7673508544863,918.5553629573487,1.7868613177663126,1.7862276041568386
10,16,262.83377617100064,873.7107147837412,1.2802086478846815,1.2778864513206778
10,17,262.8060084683689,773.1815978238246,0.720573999932597,0.6997002407150399
10,18,262.7855952720197,659.5156786705625,0.30222999993455163,0.3184357094601828
10,19,262.77204152982927,467.9590811286124,0.12932818200071705,0.10214126595292991
11,0,237.18019780025978,278.3590050114014,0.013702220271933852,0.023747251592810242
11,1,237.26341953854845,285.3157449449356,0.00930321308518792,0.007408420693136539
11,2,237.18123722841472,362.1633448554792,-0.0016821820109755034,-0.0013256097749632424
11,3,237.2407106956577,399.25240493359956,-0.030390992518015084,-0.0381793140806034
