phi1,phi2,g11,g22,g12,g21
0,0,278.24764106980945,277.5622718535694,-0.7019145237246163,-0.7048463166155771
0,1,278.2740590465533,285.06943005247564,-1.0936582318065207,-1.1064580649629274
0,2,278.3189361573029,361.85261339451455,-1.4877634605490155,-1.4845627904506384
0,3,278.2597262692704,399.68480020963847,-1.9759289482087201,-1.9805509005095445
0,4,278.29914644316653,426.3353901087265,-2.6481277986533205,-2.660880563013613
0,5,278.3216076689222,462.87360432598746,-3.739308906412324,-3.717944990341665
0,6,278.52996879484715,455.2125152380376,-5.5204658649647085,-5.496836771482361
0,7,279.0283024317119,412.9521633892057,-5.566788324748476,-5.557746270354748
0,8,279.8506480932742,428.63969517698996,1.9858720678383408,1.9934951854762553
0,9,280.0469141163276,376.17013308565515,13.07496681576023,13.07220416006259
0,10,279.54882953210745,265.08362410342863,14.882165889099504,14.8728644310491
0,11,279.1704287329632,238.92563173660838,12.867237942705275,12.863759423673052
0,12,278.95452470079164,360.06299661766997,12.490422029339866,12.478770059678927
0,13,278.87040371165705,610.4802158883485,12.03822439380945,12.006987353042517
0,14,278.5171846897131,842.635175881914,8.936034518854925,8.926678801205853
0,15,278.44152067380486,918.9846482973855,4.905959869241083,4.919188844049745
0,16,278.4150939216101,873.9536937597709,2.259198539330674,2.2688646114337288
0,17,278.3409692246874,773.1287308361848,1.0144595944393684,1.0470955889898217
0,18,278.3071818513941,659.502295178246,0.3377859726234216,0.34036325379980237
0,19,278.2535158683373,467.84734768008417,-0.2385959990607125,-0.20881397936008286
1,0,284.7149073891469,277.5494502422134,-1.5320937486655826,-1.5318476733828166
1,1,284.7405526589474,285.069739726303,-2.4113986080959906,-2.3871923240233026
1,2,284.7315344157692,361.75542075876257,-3.462908442259974,-3.474166223055031
1,3,284.91162755067865,399.61363342896885,-4.735779678885545,-4.75619177634756
1,4,284.9918023349758,426.12989349288654,-6.3240258628465105,-6.348376699938936
1,5,285.20880909656586,462.53157418517645,-8.445774941648766,-8.44636621335109
1,6,285.6262541245309,454.6522959814851,-10.817520411889971,-10.849760401687378
1,7,286.35456579006143,412.53515936428875,-9.061888862675998,-9.0806291644941
1,8,287.08484932582127,428.21648913145674,0.5334044333486194,0.5674232014925936
1,9,287.1258235047074,374.897173012609,13.241977357046064,13.299374423279527
1,10,286.6145350216233,263.9693366195247,17.179821666043736,17.25066179386862
1,11,286.10870703242915,238.2743214056783,16.12723407370738,16.171192946412145
1,12,285.77647138932315,359.47575066601206,16.48176517976577,16.530920265564284
1,13,285.5506771469212,609.9190633043216,16.33156779685875,16.391683497825124
1,14,285.11949160235787,842.3717668067014,12.608867028110318,12.634517616592792
1,15,284.9240429699595,918.8711038306284,7.303328371614653,7.333988212160407
1,16,284.89335265264504,873.9675465933619,3.4822715525526444,3.4819383078147794
1,17,284.8152531685686,773.1165109201761,1.5240483072313915,1.5202613821482984
1,18,284.7765589677457,659.480884116622,0.3579225931124695,0.35734000863884996
1,19,284.7061961068272,467.8480498675252,-0.6570913759689134,-0.639646825175076
2,0,361.2842762298463,277.7008698254346,-1.7360430718074487,-1.7357544948907755
2,1,361.3329868686412,285.04862399919216,-2.7573601747195684,-2.7734109789418864
2,2,361.373790595204,361.7070890438895,-3.9845648299928524,-3.974873965986089
2,3,361.4434201160509,399.55871743234684,-5.460464578958162,-5.4952838441837235
2,4,361.53709821292784,426.1247934438201,-7.334385421158005,-7.3140647295829835
2,5,361.87920456888787,462.46118163263804,-9.834293534876045,-9.824572478012264
2,6,362.2731723032073,454.5009046679201,-12.557073872282915,-12.520378563821923
2,7,362.95876901876454,412.46574376257433,-10.887558755062724,-10.864392515333213
2,8,363.5875828186763,428.1235087105834,-1.8315394448525917,-1.8456692946651203
2,9,363.568724461493,374.5612760232581,10.733174458121661,10.67784330055811
2,10,363.1575571524473,263.61937936546815,15.691927898708276,15.682084896972851
2,11,362.6321387580647,238.11313939414168,15.59076748034789,15.579497578478572
2,12,362.31973725555224,359.25634407495323,16.610347615744526,16.623417079119093
2,13,362.04553728191405,609.7740025112852,17.089577940531015,17.08974285880777
