n1,n2,coeff
-10,-10,-0.0026266858883948305
-10,-9,0.0010303879202057675
-10,-8,0.0029401322905023867
-10,-7,-0.0020823232395467605
-10,-6,0.0011041505144679634
-10,-5,0.0016302149288111147
-10,-4,0.0005640567155982286
-10,-3,-0.0034874714875509664
-10,-2,-0.0039695067004566625
-10,-1,0.003622008614736209
-10,0,0.22340001058381098
-10,1,0.0023169134689973547
-10,2,0.010947774338028377
-10,3,0.004205032648180679
-10,4,0.0010576422310271452
-10,5,-0.0016440701978439724
-10,6,0.003033604631028352
-10,7,-0.002112461802097129
-10,8,-0.005393735579389684
-10,9,-0.002871205471699882
-9,-10,-0.0010479907550433108
-9,-9,-0.00212090878974414
-9,-8,0.004611842184303061
-9,-7,-0.0070422751061415085
-9,-6,0.0032123111882277795
-9,-5,0.0001153358019151832
-9,-4,0.0007631091558400666
-9,-3,-0.0016794122552721603
-9,-2,-0.0020856381006344187
-9,-1,0.010670800453982294
-9,0,-1.846342343911206
-9,1,-0.0006047614961271003
-9,2,0.005625600828301447
-9,3,0.006439147169979656
-9,4,-0.003025634990402532
-9,5,0.00789263888133531
-9,6,0.005140355782749659
-9,7,0.0017244035084403593
-9,8,-0.004449293423768184
-9,9,0.004153212608008816
-8,-10,0.0003868414768345294
-8,-9,5.973717203766082e-05
-8,-8,-0.0012302879054645777
-8,-7,-0.005693014525439947
-8,-6,4.31816303247702e-05
-8,-5,-0.0025573609097959346
-8,-4,-0.0015732898044059347
-8,-3,0.010220987564606106
-8,-2,-0.008873877251349587
-8,-1,0.003346884725478848
-8,0,-4.6903800195799334
-8,1,0.005961314205846551
-8,2,-0.004865800492937709
-8,3,0.010389277707581537
-8,4,-0.005209899823465344
-8,5,0.003498085121302847
-8,6,-0.00596211915902184
-8,7,-0.007275263378694382
-8,8,0.002759450493437406
-8,9,0.0025493451768831463
-7,-10,0.0020558524640895163
-7,-9,0.0032717951535513653
-7,-8,-0.0011251598591630447
-7,-7,-0.0034228151625649334
-7,-6,-0.006764138235499305
-7,-5,0.0010773590204508647
-7,-4,0.0002159371689144887
-7,-3,0.003619497318169044
-7,-2,-0.003648085800691267
-7,-1,0.0036937711971413837
-7,0,-0.08484085630641913
-7,1,0.01595324146706514
-7,2,-0.00031781238823867455
-7,3,-0.0009834148280624291
-7,4,-0.004667355483837917
-7,5,0.0018227726558921033
-7,6,-0.012102986929820763
-7,7,-0.0033209932865698676
-7,8,0.007568376049666262
-7,9,0.003982474299396118
-6,-10,0.006545163135696989
-6,-9,-0.0051838831462502856
-6,-8,-0.0009170724495846294
-6,-7,0.0029652365704838507
-6,-6,-0.00734590792717178
-6,-5,-0.0049223259317819875
-6,-4,0.009541820021330766
-6,-3,0.0010720798468960135
-6,-2,-0.01281846815170038
-6,-1,-0.009395394705549674
-6,0,-14.896376523760928
-6,1,-0.002678471150477377
-6,2,-0.0022464345183404863
-6,3,0.005177314484683017
-6,4,-0.00038806464964731227
-6,5,0.0026246779895537607
-6,6,-0.004189029193547735
-6,7,0.0041711474136582145
-6,8,-0.0031172999172358303
-6,9,0.00477364912138131
-5,-10,0.0016861367843540472
-5,-9,-0.0002222198227407829
-5,-8,0.0036351877747302385
-5,-7,0.003096720918965891
-5,-6,-0.004886545320086998
-5,-5,0.0041063261325068635
-5,-4,-0.00684995049076597
-5,-3,0.0009426579319267811
-5,-2,0.002988520169802266
-5,-1,0.010939277511679356
-5,0,-21.717615269397122
-5,1,0.0017953180136932808
-5,2,-0.003928034998480176
-5,3,-0.0036481301558101186
-5,4,-0.001497735024807911
-5,5,0.01025160426580831
-5,6,0.001018144159538322
-5,7,-0.002696522985835113
-5,8,-0.006728677732334857
-5,9,0.008432888594740432
-4,-10,-0.004861885398105831
-4,-9,-0.004946904785083941
-4,-8,0.005174851975835617
-4,-7,0.0009029312683062224
-4,-6,0.0016063561649553655
-4,-5,0.006426792443793
-4,-4,-1.030891967878736e-05
-4,-3,-0.006709673443104772
-4,-2,0.0018205951698995883
-4,-1,0.009421490282979575
-4,0,-9.242439255484687
-4,1,0.01052534917244499
-4,2,-0.006771283973606291
-4,3,0.008322648200423747
-4,4,-0.00023293239558010596
-4,5,0.0012223171985399504
-4,6,0.0002250292009503181
-4,7,-0.005811633049277261
-4,8,-0.006523625594899564
-4,9,0.002107296996681157
-3,-10,-0.0018362462774300305
-3,-9,-0.004675154636813265
-3,-8,0.010252485787264022
-3,-7,0.00048537053717676346
-3,-6,0.002028881091909662
-3,-5,-0.0030193796413594794
-3,-4,-0.0015415375093470961
-3,-3,0.005996923589470904
-3,-2,0.009874531381711167
-3,-1,-0.023537291166922807
-3,0,-12.300893961443487
-3,1,-0.02922827811938854
-3,2,-0.0014533592948396507
-3,3,0.01392451877657553
-3,4,-0.0031078216934521206
-3,5,0.004395076871054405
-3,6,0.0014813013962099411
-3,7,-0.0007710447713140516
-3,8,-0.008858782291959303
-3,9,0.007459605187210063
-2,-10,-0.0072063956474765324
-2,-9,0.003226227655088007
-2,-8,-0.004411132198535889
-2,-7,-0.008411718882132577
-2,-6,0.003530226857496778
-2,-5,-0.0020901491539101927
-2,-4,-0.00539290132236154
-2,-3,-0.007911582842812492
-2,-2,0.035768927580382054
-2,-1,0.02981041379713087
-2,0,-195.66420035063487
-2,1,-0.040588481789921776
-2,2,0.022266695252175228
-2,3,0.0021087510051016546
-2,4,-0.00855114960163631
-2,5,0.009118471495003876
-2,6,-0.013786522155543973
-2,7,0.008168454908657995
